Outflow,Twelevation
155100,3155.610201
155150,3155.614247
155200,3155.618292
155250,3155.622336
155300,3155.62638
155350,3155.630423
155400,3155.634465
155450,3155.638507
155500,3155.642548
155550,3155.646589
155600,3155.650628
155650,3155.654667
155700,3155.658706
155750,3155.662744
155800,3155.666781
155850,3155.670817
155900,3155.674853
155950,3155.678889
156000,3155.682923
156050,3155.686957
156100,3155.69099
156150,3155.695023
156200,3155.699055
156250,3155.703086
156300,3155.707117
156350,3155.711147
156400,3155.715177
156450,3155.719205
156500,3155.723233
156550,3155.727261
156600,3155.731288
156650,3155.735314
156700,3155.73934
156750,3155.743364
156800,3155.747389
156850,3155.751412
156900,3155.755435
156950,3155.759458
157000,3155.763479
157050,3155.767501
157100,3155.771521
157150,3155.775541
157200,3155.77956
157250,3155.783578
157300,3155.787596
157350,3155.791614
157400,3155.79563
157450,3155.799646
157500,3155.803661
157550,3155.807676
157600,3155.81169
157650,3155.815704
157700,3155.819716
157750,3155.823728
157800,3155.82774
157850,3155.831751
157900,3155.835761
157950,3155.839771
158000,3155.84378
158050,3155.847788
158100,3155.851796
158150,3155.855803
158200,3155.859809
158250,3155.863815
158300,3155.86782
158350,3155.871825
158400,3155.875828
158450,3155.879832
158500,3155.883834
158550,3155.887836
158600,3155.891838
158650,3155.895838
158700,3155.899839
158750,3155.903838
158800,3155.907837
158850,3155.911835
158900,3155.915833
158950,3155.91983
159000,3155.923826
159050,3155.927822
159100,3155.931817
159150,3155.935811
159200,3155.939805
159250,3155.943798
159300,3155.947791
159350,3155.951783
159400,3155.955774
159450,3155.959765
159500,3155.963755
159550,3155.967744
159600,3155.971733
159650,3155.975721
159700,3155.979709
159750,3155.983696
159800,3155.987682
159850,3155.991668
159900,3155.995653
159950,3155.999637
160000,3156.003621
160050,3156.007604
160100,3156.011587
160150,3156.015569
160200,3156.01955
160250,3156.023531
160300,3156.027511
160350,3156.03149
160400,3156.035469
160450,3156.039448
160500,3156.043425
160550,3156.047402
160600,3156.051379
160650,3156.055354
160700,3156.059329
160750,3156.063304
160800,3156.067278
160850,3156.071251
160900,3156.075224
160950,3156.079196
161000,3156.083167
161050,3156.087138
161100,3156.091108
161150,3156.095078
161200,3156.099047
161250,3156.103015
161300,3156.106983
161350,3156.11095
161400,3156.114917
161450,3156.118882
161500,3156.122848
161550,3156.126812
161600,3156.130776
161650,3156.13474
161700,3156.138703
161750,3156.142665
161800,3156.146626
161850,3156.150587
161900,3156.154548
161950,3156.158508
162000,3156.162467
162050,3156.166425
162100,3156.170383
162150,3156.174341
162200,3156.178297
162250,3156.182253
162300,3156.186209
162350,3156.190164
162400,3156.194118
162450,3156.198072
162500,3156.202025
162550,3156.205977
162600,3156.209929
162650,3156.21388
162700,3156.217831
162750,3156.221781
162800,3156.22573
162850,3156.229679
162900,3156.233627
162950,3156.237575
163000,3156.241522
163050,3156.245468
163100,3156.249414
163150,3156.253359
163200,3156.257304
163250,3156.261248
163300,3156.265191
163350,3156.269134
163400,3156.273076
163450,3156.277017
163500,3156.280958
163550,3156.284899
163600,3156.288839
163650,3156.292778
163700,3156.296716
163750,3156.300654
163800,3156.304591
163850,3156.308528
163900,3156.312464
163950,3156.3164
164000,3156.320335
164050,3156.324269
164100,3156.328203
164150,3156.332136
164200,3156.336069
164250,3156.34
164300,3156.343932
164350,3156.347863
164400,3156.351793
164450,3156.355722
164500,3156.359651
164550,3156.36358
164600,3156.367507
164650,3156.371434
164700,3156.375361
164750,3156.379287
164800,3156.383212
164850,3156.387137
164900,3156.391061
164950,3156.394985
165000,3156.398908
165050,3156.40283
165100,3156.406752
165150,3156.410673
165200,3156.414594
165250,3156.418514
165300,3156.422433
165350,3156.426352
165400,3156.43027
165450,3156.434188
165500,3156.438105
165550,3156.442022
165600,3156.445937
165650,3156.449853
165700,3156.453767
165750,3156.457681
165800,3156.461595
165850,3156.465508
165900,3156.46942
165950,3156.473332
166000,3156.477243
166050,3156.481154
166100,3156.485064
166150,3156.488973
166200,3156.492882
166250,3156.49679
166300,3156.500698
166350,3156.504605
166400,3156.508511
166450,3156.512417
166500,3156.516322
166550,3156.520227
166600,3156.524131
166650,3156.528035
166700,3156.531938
166750,3156.53584
166800,3156.539742
166850,3156.543643
166900,3156.547543
166950,3156.551443
167000,3156.555343
167050,3156.559242
167100,3156.56314
167150,3156.567038
167200,3156.570935
167250,3156.574831
167300,3156.578727
167350,3156.582622
167400,3156.586517
167450,3156.590411
167500,3156.594305
167550,3156.598198
167600,3156.60209
167650,3156.605982
167700,3156.609874
167750,3156.613764
167800,3156.617654
167850,3156.621544
167900,3156.625433
167950,3156.629321
168000,3156.633209
168050,3156.637096
168100,3156.640983
168150,3156.644869
168200,3156.648754
168250,3156.652639
168300,3156.656524
168350,3156.660407
168400,3156.664291
168450,3156.668173
168500,3156.672055
168550,3156.675937
168600,3156.679818
168650,3156.683698
168700,3156.687578
168750,3156.691457
168800,3156.695335
168850,3156.699213
168900,3156.703091
168950,3156.706968
169000,3156.710844
169050,3156.71472
169100,3156.718595
169150,3156.722469
169200,3156.726343
169250,3156.730217
169300,3156.73409
169350,3156.737962
169400,3156.741833
169450,3156.745705
169500,3156.749575
169550,3156.753445
169600,3156.757315
169650,3156.761183
169700,3156.765052
169750,3156.768919
169800,3156.772787
169850,3156.776653
169900,3156.780519
169950,3156.784384
170000,3156.788249
170050,3156.792114
170100,3156.795977
170150,3156.799841
170200,3156.803703
170250,3156.807565
170300,3156.811427
170350,3156.815287
170400,3156.819148
170450,3156.823008
170500,3156.826867
170550,3156.830725
170600,3156.834583
170650,3156.838441
170700,3156.842298
170750,3156.846154
170800,3156.85001
170850,3156.853865
170900,3156.85772
170950,3156.861574
171000,3156.865427
171050,3156.86928
171100,3156.873133
171150,3156.876985
171200,3156.880836
171250,3156.884687
171300,3156.888537
171350,3156.892387
171400,3156.896236
171450,3156.900084
171500,3156.903932
171550,3156.907779
171600,3156.911626
171650,3156.915472
171700,3156.919318
171750,3156.923163
171800,3156.927008
171850,3156.930852
171900,3156.934695
171950,3156.938538
172000,3156.94238
172050,3156.946222
172100,3156.950063
172150,3156.953904
172200,3156.957744
172250,3156.961584
172300,3156.965422
172350,3156.969261
172400,3156.973099
172450,3156.976936
172500,3156.980773
172550,3156.984609
172600,3156.988445
172650,3156.99228
172700,3156.996114
172750,3156.999948
172800,3157.003782
172850,3157.007614
172900,3157.011447
172950,3157.015279
173000,3157.01911
173050,3157.02294
173100,3157.02677
173150,3157.0306
173200,3157.034429
173250,3157.038257
173300,3157.042085
173350,3157.045913
173400,3157.049739
173450,3157.053566
173500,3157.057391
173550,3157.061216
173600,3157.065041
173650,3157.068865
173700,3157.072688
173750,3157.076511
173800,3157.080334
173850,3157.084156
173900,3157.087977
173950,3157.091798
174000,3157.095618
174050,3157.099437
174100,3157.103256
174150,3157.107075
174200,3157.110893
174250,3157.11471
174300,3157.118527
174350,3157.122344
174400,3157.126159
174450,3157.129975
174500,3157.133789
174550,3157.137603
174600,3157.141417
174650,3157.14523
174700,3157.149043
174750,3157.152855
174800,3157.156666
174850,3157.160477
174900,3157.164287
174950,3157.168097
175000,3157.171906
175050,3157.175715
175100,3157.179523
175150,3157.183331
175200,3157.187138
175250,3157.190944
175300,3157.19475
175350,3157.198556
175400,3157.20236
175450,3157.206165
175500,3157.209969
175550,3157.213772
175600,3157.217575
175650,3157.221377
175700,3157.225178
175750,3157.22898
175800,3157.23278
175850,3157.23658
175900,3157.24038
175950,3157.244179
176000,3157.247977
176050,3157.251775
176100,3157.255572
176150,3157.259369
176200,3157.263165
176250,3157.266961
176300,3157.270756
176350,3157.274551
176400,3157.278345
176450,3157.282138
176500,3157.285931
176550,3157.289724
176600,3157.293516
176650,3157.297307
176700,3157.301098
176750,3157.304888
176800,3157.308678
176850,3157.312467
176900,3157.316256
176950,3157.320044
177000,3157.323832
177050,3157.327619
177100,3157.331406
177150,3157.335192
177200,3157.338977
177250,3157.342762
177300,3157.346547
177350,3157.350331
177400,3157.354114
177450,3157.357897
177500,3157.361679
177550,3157.365461
177600,3157.369242
177650,3157.373023
177700,3157.376803
177750,3157.380583
177800,3157.384362
177850,3157.38814
177900,3157.391918
177950,3157.395696
178000,3157.399473
178050,3157.403249
178100,3157.407025
178150,3157.410801
178200,3157.414576
178250,3157.41835
178300,3157.422124
178350,3157.425897
178400,3157.42967
178450,3157.433442
178500,3157.437214
178550,3157.440985
178600,3157.444756
178650,3157.448526
178700,3157.452295
178750,3157.456064
178800,3157.459833
178850,3157.463601
178900,3157.467368
178950,3157.471135
179000,3157.474902
179050,3157.478668
179100,3157.482433
179150,3157.486198
179200,3157.489962
179250,3157.493726
179300,3157.497489
179350,3157.501252
179400,3157.505014
179450,3157.508776
179500,3157.512537
179550,3157.516298
179600,3157.520058
179650,3157.523818
179700,3157.527577
179750,3157.531335
179800,3157.535093
179850,3157.538851
179900,3157.542608
179950,3157.546364
180000,3157.55012
180050,3157.553876
180100,3157.557631
180150,3157.561385
180200,3157.565139
180250,3157.568892
180300,3157.572645
180350,3157.576397
180400,3157.580149
180450,3157.5839
180500,3157.587651
180550,3157.591401
180600,3157.595151
180650,3157.5989
180700,3157.602649
180750,3157.606397
180800,3157.610145
180850,3157.613892
180900,3157.617638
180950,3157.621384
181000,3157.62513
181050,3157.628875
181100,3157.63262
181150,3157.636364
181200,3157.640107
181250,3157.64385
181300,3157.647592
181350,3157.651334
181400,3157.655076
181450,3157.658817
181500,3157.662557
181550,3157.666297
181600,3157.670036
181650,3157.673775
181700,3157.677514
181750,3157.681251
181800,3157.684989
181850,3157.688726
181900,3157.692462
181950,3157.696198
182000,3157.699933
182050,3157.703668
182100,3157.707402
182150,3157.711135
182200,3157.714869
182250,3157.718601
182300,3157.722334
182350,3157.726065
182400,3157.729796
182450,3157.733527
182500,3157.737257
182550,3157.740987
182600,3157.744716
182650,3157.748444
182700,3157.752173
182750,3157.7559
182800,3157.759627
182850,3157.763354
182900,3157.76708
182950,3157.770805
183000,3157.77453
183050,3157.778255
183100,3157.781979
183150,3157.785702
183200,3157.789425
183250,3157.793148
183300,3157.79687
183350,3157.800591
183400,3157.804312
183450,3157.808033
183500,3157.811753
183550,3157.815472
183600,3157.819191
183650,3157.82291
183700,3157.826628
183750,3157.830345
183800,3157.834062
183850,3157.837778
183900,3157.841494
183950,3157.84521
184000,3157.848925
184050,3157.852639
184100,3157.856353
184150,3157.860066
184200,3157.863779
184250,3157.867491
184300,3157.871203
184350,3157.874915
184400,3157.878626
184450,3157.882336
184500,3157.886046
184550,3157.889755
184600,3157.893464
184650,3157.897172
184700,3157.90088
184750,3157.904588
184800,3157.908294
184850,3157.912001
184900,3157.915707
184950,3157.919412
185000,3157.923117
185050,3157.926821
185100,3157.930525
185150,3157.934228
185200,3157.937931
185250,3157.941633
185300,3157.945335
185350,3157.949037
185400,3157.952737
185450,3157.956438
185500,3157.960138
185550,3157.963837
185600,3157.967536
185650,3157.971234
185700,3157.974932
185750,3157.978629
185800,3157.982326
185850,3157.986023
185900,3157.989718
185950,3157.993414
186000,3157.997109
186050,3158.000803
186100,3158.004497
186150,3158.00819
186200,3158.011883
186250,3158.015576
186300,3158.019267
186350,3158.022959
186400,3158.02665
186450,3158.03034
186500,3158.03403
186550,3158.037719
186600,3158.041408
186650,3158.045097
186700,3158.048785
186750,3158.052472
186800,3158.056159
186850,3158.059846
186900,3158.063532
186950,3158.067217
187000,3158.070902
187050,3158.074586
187100,3158.07827
187150,3158.081954
187200,3158.085637
187250,3158.089319
187300,3158.093001
187350,3158.096683
187400,3158.100364
187450,3158.104045
187500,3158.107725
187550,3158.111404
187600,3158.115083
187650,3158.118762
187700,3158.12244
187750,3158.126118
187800,3158.129795
187850,3158.133471
187900,3158.137147
187950,3158.140823
188000,3158.144498
188050,3158.148173
188100,3158.151847
188150,3158.155521
188200,3158.159194
188250,3158.162867
188300,3158.166539
188350,3158.170211
188400,3158.173882
188450,3158.177553
188500,3158.181223
188550,3158.184893
188600,3158.188562
188650,3158.192231
188700,3158.195899
188750,3158.199567
188800,3158.203234
188850,3158.206901
188900,3158.210568
188950,3158.214234
189000,3158.217899
189050,3158.221564
189100,3158.225228
189150,3158.228892
189200,3158.232556
189250,3158.236219
189300,3158.239881
189350,3158.243543
189400,3158.247205
189450,3158.250866
189500,3158.254527
189550,3158.258187
189600,3158.261846
189650,3158.265505
189700,3158.269164
189750,3158.272822
189800,3158.27648
189850,3158.280137
189900,3158.283794
189950,3158.28745
190000,3158.291106
190050,3158.294761
190100,3158.298416
190150,3158.30207
190200,3158.305724
190250,3158.309377
190300,3158.31303
190350,3158.316683
190400,3158.320335
190450,3158.323986
190500,3158.327637
190550,3158.331288
190600,3158.334938
190650,3158.338587
190700,3158.342236
190750,3158.345885
190800,3158.349533
190850,3158.35318
190900,3158.356828
190950,3158.360474
191000,3158.36412
191050,3158.367766
191100,3158.371411
191150,3158.375056
191200,3158.3787
191250,3158.382344
191300,3158.385987
191350,3158.38963
191400,3158.393273
191450,3158.396915
191500,3158.400556
191550,3158.404197
191600,3158.407837
191650,3158.411477
191700,3158.415117
191750,3158.418756
191800,3158.422394
191850,3158.426033
191900,3158.42967
191950,3158.433307
192000,3158.436944
192050,3158.44058
192100,3158.444216
192150,3158.447851
192200,3158.451486
192250,3158.45512
192300,3158.458754
192350,3158.462387
192400,3158.46602
192450,3158.469653
192500,3158.473285
192550,3158.476916
192600,3158.480547
192650,3158.484178
192700,3158.487808
192750,3158.491437
192800,3158.495066
192850,3158.498695
192900,3158.502323
192950,3158.505951
193000,3158.509578
193050,3158.513205
193100,3158.516831
193150,3158.520457
193200,3158.524082
193250,3158.527707
193300,3158.531332
193350,3158.534956
193400,3158.538579
193450,3158.542202
193500,3158.545825
193550,3158.549447
193600,3158.553068
193650,3158.556689
193700,3158.56031
193750,3158.56393
193800,3158.56755
193850,3158.571169
193900,3158.574788
193950,3158.578407
194000,3158.582024
194050,3158.585642
194100,3158.589259
194150,3158.592875
194200,3158.596491
194250,3158.600107
194300,3158.603722
194350,3158.607336
194400,3158.610951
194450,3158.614564
194500,3158.618177
194550,3158.62179
194600,3158.625403
194650,3158.629014
194700,3158.632626
194750,3158.636237
194800,3158.639847
194850,3158.643457
194900,3158.647067
194950,3158.650676
195000,3158.654284
195050,3158.657892
195100,3158.6615
195150,3158.665107
195200,3158.668714
195250,3158.67232
195300,3158.675926
195350,3158.679531
195400,3158.683136
195450,3158.686741
195500,3158.690345
195550,3158.693948
195600,3158.697551
195650,3158.701154
195700,3158.704756
195750,3158.708357
195800,3158.711959
195850,3158.715559
195900,3158.71916
195950,3158.72276
196000,3158.726359
196050,3158.729958
196100,3158.733556
196150,3158.737154
196200,3158.740752
196250,3158.744349
196300,3158.747945
196350,3158.751542
196400,3158.755137
196450,3158.758733
196500,3158.762327
196550,3158.765922
196600,3158.769515
196650,3158.773109
196700,3158.776702
196750,3158.780294
196800,3158.783886
196850,3158.787478
196900,3158.791069
196950,3158.79466
197000,3158.79825
197050,3158.80184
197100,3158.805429
197150,3158.809018
197200,3158.812606
197250,3158.816194
197300,3158.819782
197350,3158.823369
197400,3158.826955
197450,3158.830541
197500,3158.834127
197550,3158.837712
197600,3158.841297
197650,3158.844881
197700,3158.848465
197750,3158.852049
197800,3158.855632
197850,3158.859214
197900,3158.862796
197950,3158.866378
198000,3158.869959
198050,3158.87354
198100,3158.87712
198150,3158.8807
198200,3158.884279
198250,3158.887858
198300,3158.891436
198350,3158.895014
198400,3158.898592
198450,3158.902169
198500,3158.905745
198550,3158.909322
198600,3158.912897
198650,3158.916473
198700,3158.920047
198750,3158.923622
198800,3158.927196
198850,3158.930769
198900,3158.934342
198950,3158.937915
199000,3158.941487
199050,3158.945059
199100,3158.94863
199150,3158.952201
199200,3158.955771
199250,3158.959341
199300,3158.96291
199350,3158.966479
199400,3158.970048
199450,3158.973616
199500,3158.977183
199550,3158.980751
199600,3158.984317
199650,3158.987884
199700,3158.99145
199750,3158.995015
199800,3158.99858
199850,3159.002144
199900,3159.005709
199950,3159.009272
200000,3159.012835
