Date,TotalUpper0,TotalLower0,TotalLowerMexico0,TotalUpper1,TotalLower1,TotalLowerMexico1,TotalUpper2,TotalLower2,TotalLowerMexico2,TotalUpper3,TotalLower3,TotalLowerMexico3,TotalUpper4,TotalLower4,TotalLowerMexico4,TotalUpper5,TotalLower5,TotalLowerMexico5
Aug-55,627950.09,872071.4908,942531.4908,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76
Sep-55,272650.9,749131.5732,807731.5732,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23
Oct-55,116020.65,681445.7791,755045.7791,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05
Nov-55,64269.1,544811.8656,624691.8656,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39
Dec-55,65263.01,489938.8391,591098.8391,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97
Jan-56,67541.02,477003.2799,599403.2799,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27
Feb-56,68298.69,629038.2925,763288.2925,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39
Mar-56,85471.75,729555.015,875655.015,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22
Apr-56,274523.92,788687.905,958487.905,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58
May-56,1114552.74,786109.8551,859609.8551,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13
Jun-56,1725453.93,859187.5351,932687.5351,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56
Jul-56,1083054.1,898910.9551,981110.9551,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84
Aug-56,627777.14,872187.3151,942537.3151,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59
Sep-56,272944.85,749237.3725,807737.3725,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03
Oct-56,116495.47,681541.6225,755041.6225,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89
Nov-56,64735.26,544885.2199,624685.2199,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74
Dec-56,65724.09,489994.6825,591094.6825,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81
Jan-57,67984.37,477036.6343,599396.6343,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62
Feb-57,68740.53,629084.1358,763284.1358,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24
Mar-57,85895.76,729613.3473,875653.3473,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56
Apr-57,274920.43,788766.2373,958486.2373,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92
May-57,1114144.11,786215.6793,859615.6793,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95
Jun-57,1724601.15,859293.3593,932693.3593,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38
Jul-57,1082421.25,899036.7793,981116.7793,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66
Aug-57,627606.69,872303.1393,942543.1393,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41
Sep-57,273239.49,749343.1719,807743.1719,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83
Oct-57,116970.55,681637.4658,755037.4658,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74
Nov-57,65201.47,544958.5743,624678.5743,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09
Dec-57,66185.22,490050.5258,591090.5258,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66
Jan-58,68427.89,477069.9887,599389.9887,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98
Feb-58,69182.53,629129.9792,763279.9792,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08
Mar-58,86319.97,729671.6797,875651.6797,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89
Apr-58,275316.69,788844.5697,958484.5697,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25
May-58,1113735.59,786321.5036,859621.5036,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77
Jun-58,1723754.05,859399.1836,932699.1836,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2
Jul-58,1081793.13,899162.6036,981122.6036,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48
Aug-58,627437.76,872418.9636,942548.9636,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23
Sep-58,273534.59,749448.9713,807748.9713,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63
Oct-58,117445.78,681733.3092,755033.3092,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58
Nov-58,65667.73,545031.9287,624671.9287,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45
Dec-58,66646.41,490106.3692,591086.3692,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5
Jan-59,68871.66,477105.343,599385.343,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33
Feb-59,69624.79,629175.8226,763275.8226,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92
Mar-59,86744.45,729731.0121,875651.0121,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22
Apr-59,275712.33,788922.9021,958482.9021,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58
May-59,1113326.62,786426.3278,859626.3278,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6
Jun-59,1722916.85,859506.0078,932706.0078,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03
Jul-59,1081173.62,899288.4278,981128.4278,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31
Aug-59,627271.52,872535.7878,942555.7878,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06
Sep-59,273830.4,749554.7706,807754.7706,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43
Oct-59,117921.28,681827.1526,755027.1526,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42
Nov-59,66134.06,545104.283,624664.283,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8
Dec-59,67107.66,490161.2126,591081.2126,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34
Jan-60,69315.61,477138.6974,599378.6974,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69
Feb-60,70067.23,629221.6659,763271.6659,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77
Mar-60,87169.14,729789.3445,875649.3445,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55
Apr-60,276107.67,789001.2345,958481.2345,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91
May-60,1112917.69,786532.1521,859632.1521,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42
Jun-60,1722086.08,859611.8321,932711.8321,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85
Jul-60,1080559.59,899414.2521,981134.2521,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13
Aug-60,627107.07,872651.6121,942561.6121,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88
Sep-60,274126.72,749660.57,807760.57,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23
Oct-60,118396.94,681922.9959,755022.9959,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27
Nov-60,66600.44,545177.6374,624657.6374,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16
Dec-60,67568.97,490217.0559,591077.0559,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19
