Date,TotalUpper0,TotalLower0,TotalLowerMexico0,TotalUpper1,TotalLower1,TotalLowerMexico1,TotalUpper2,TotalLower2,TotalLowerMexico2,TotalUpper3,TotalLower3,TotalLowerMexico3,TotalUpper4,TotalLower4,TotalLowerMexico4,TotalUpper5,TotalLower5,TotalLowerMexico5
Jan-55,67097.92,443496.92,578496.92,67097.92,443496.92,578496.92,67097.92,443496.92,578496.92,67097.92,443496.92,578496.92,67097.92,443496.92,578496.92,67097.92,443496.92,578496.92
Feb-55,67857.11,589566.55,739566.55,67857.11,589566.55,739566.55,67857.11,589566.55,739566.55,67857.11,589566.55,739566.55,67857.11,589566.55,739566.55,67857.11,589566.55,739566.55
Mar-55,85048.02,679876.89,844876.89,85048.02,679876.89,844876.89,85048.02,679876.89,844876.89,85048.02,679876.89,844876.89,85048.02,679876.89,844876.89,85048.02,679876.89,844876.89
Apr-55,274126.79,723024.25,918024.25,274126.79,723024.25,918024.25,274126.79,723024.25,918024.25,274126.79,723024.25,918024.25,274126.79,723024.25,918024.25,274126.79,723024.25,918024.25
May-55,1114960.87,686674.3,791674.3,1114960.87,686674.3,791674.3,1114960.87,686674.3,791674.3,1114960.87,686674.3,791674.3,1114960.87,686674.3,791674.3,1114960.87,686674.3,791674.3
Jun-55,1726316.32,727959.73,832959.73,1726316.32,727959.73,832959.73,1726316.32,727959.73,832959.73,1726316.32,727959.73,832959.73,1726316.32,727959.73,832959.73,1726316.32,727959.73,832959.73
Jul-55,1083695.19,748641.01,868641.01,1083695.19,748641.01,868641.01,1083695.19,748641.01,868641.01,1083695.19,748641.01,868641.01,1083695.19,748641.01,868641.01,1083695.19,748641.01,868641.01
Aug-55,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76,627950.09,735920.76,840920.76
Sep-55,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23,272650.9,644188.23,734188.23
Oct-55,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05,116020.65,603396.05,708396.05
Nov-55,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39,64269.1,492347.39,597347.39
Dec-55,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97,65263.01,450207.97,570207.97
Jan-56,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27,67541.02,443530.27,578530.27
Feb-56,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39,68298.69,589612.39,739612.39
Mar-56,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22,85471.75,679935.22,844935.22
Apr-56,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58,274523.92,723102.58,918102.58
May-56,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13,1114552.74,686780.13,791780.13
Jun-56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56,1725453.93,728065.56,833065.56
Jul-56,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84,1083054.1,748766.84,868766.84
Aug-56,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59,627777.14,736036.59,841036.59
Sep-56,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03,272944.85,644294.03,734294.03
Oct-56,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89,116495.47,603491.89,708491.89
Nov-56,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74,64735.26,492420.74,597420.74
Dec-56,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81,65724.09,450263.81,570263.81
Jan-57,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62,67984.37,443563.62,578563.62
Feb-57,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24,68740.53,589658.24,739658.24
Mar-57,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56,85895.76,679993.56,844993.56
Apr-57,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92,274920.43,723180.92,918180.92
May-57,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95,1114144.11,686885.95,791885.95
Jun-57,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38,1724601.15,728171.38,833171.38
Jul-57,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66,1082421.25,748892.66,868892.66
Aug-57,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41,627606.69,736152.41,841152.41
Sep-57,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83,273239.49,644399.83,734399.83
Oct-57,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74,116970.55,603587.74,708587.74
Nov-57,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09,65201.47,492494.09,597494.09
Dec-57,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66,66185.22,450319.66,570319.66
Jan-58,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98,68427.89,443596.98,578596.98
Feb-58,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08,69182.53,589704.08,739704.08
Mar-58,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89,86319.97,680051.89,845051.89
Apr-58,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25,275316.69,723259.25,918259.25
May-58,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77,1113735.59,686991.77,791991.77
Jun-58,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2,1723754.05,728277.2,833277.2
Jul-58,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48,1081793.13,749018.48,869018.48
Aug-58,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23,627437.76,736268.23,841268.23
Sep-58,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63,273534.59,644505.63,734505.63
Oct-58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58,117445.78,603683.58,708683.58
Nov-58,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45,65667.73,492567.45,597567.45
Dec-58,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5,66646.41,450375.5,570375.5
Jan-59,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33,68871.66,443638.33,578638.33
Feb-59,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92,69624.79,589754.92,739754.92
Mar-59,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22,86744.45,680118.22,845118.22
Apr-59,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58,275712.33,723345.58,918345.58
May-59,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6,1113326.62,687105.6,792105.6
Jun-59,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03,1722916.85,728395.03,833395.03
Jul-59,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31,1081173.62,749156.31,869156.31
Aug-59,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06,627271.52,736397.06,841397.06
Sep-59,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43,273830.4,644621.43,734621.43
Oct-59,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42,117921.28,603785.42,708785.42
Nov-59,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8,66134.06,492646.8,597646.8
Dec-59,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34,67107.66,450435.34,570435.34
Jan-60,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69,69315.61,443671.69,578671.69
Feb-60,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77,70067.23,589800.77,739800.77
Mar-60,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55,87169.14,680176.55,845176.55
Apr-60,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91,276107.67,723423.91,918423.91
May-60,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42,1112917.69,687211.42,792211.42
Jun-60,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85,1722086.08,728500.85,833500.85
Jul-60,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13,1080559.59,749282.13,869282.13
Aug-60,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88,627107.07,736512.88,841512.88
Sep-60,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23,274126.72,644727.23,734727.23
Oct-60,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27,118396.94,603881.27,708881.27
Nov-60,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16,66600.44,492720.16,597720.16
Dec-60,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19,67568.97,450491.19,570491.19
