Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99
3565.57,3510.97,3396.99,3544.96,3428.55,3401.78,3479.24,3404.86,3539.32,3591.12,3402.07,3401.57,3409.92,3578.05,3491.24,3394.28,3414.47,3407.58,3471.72,3396.66,3410.6,3415.93,3552.03,3413.57,3445.74,3402.76,3408.39,3402.37,3403.28,3532.47,3488.5,3490.72,3398.05,3453.96,3410.49,3433.49,3434.89,3406.73,3687.25,3405.94,3562.35,3511.32,3400.71,3559.88,3582.53,3516.03,3519.22,3533.9,3590.11,3402.98,3434.07,3491.95,3447.76,3465.76,3522.3,3393.41,3402.66,3431.83,3502.04,3580.94,3649.22,3625.7,3482.44,3616.62,3494.19,3484.84,3409.91,3415.14,3558.18,3414.07,3476.58,3509.26,3628.96,3465.73,3417.38,3444.83,3516.26,3397.62,3444.94,3411.72,3536.61,3441.65,3548.54,3531.53,3592.11,3482.04,3491.27,3535.42,3642.93,3567.17,3522.52,3537.24,3396.75,3559.25,3397.81,3530.14,3406.49,3486.38,3500.98,3445.4
3565.91,3510.15,3400.1,3541.66,3425.62,3404.19,3470.47,3404.32,3539.02,3588.47,3399.91,3403.64,3407.33,3575.34,3492.33,3393.97,3411.28,3406.84,3465.73,3396.89,3411.58,3416.87,3548.99,3412.18,3442.14,3406.94,3410.74,3402.65,3404.35,3532.61,3483.93,3484.33,3400.22,3448.55,3406.98,3433.51,3432.16,3404.28,3685.96,3408.32,3561.36,3514.5,3403,3555.63,3580.07,3520,3517.93,3532.56,3586.99,3401.94,3430.68,3484.03,3441.29,3457.17,3520.9,3397.59,3407.77,3427.24,3506.4,3580.71,3647.72,3623.31,3478.01,3614.89,3491.34,3485.57,3407.17,3416.24,3557.08,3411.76,3472.06,3508.86,3629.69,3458.9,3416.84,3440.1,3519.77,3400.97,3440.6,3410.59,3538.42,3433.64,3544.55,3529.17,3590.01,3474.52,3489.69,3533.43,3640.78,3564.73,3525.24,3535.61,3399.39,3556.77,3402.86,3529.63,3406.7,3477.77,3499.44,3442.87
3565.03,3507.44,3399.56,3537.73,3419.72,3404.38,3459.79,3406.45,3537.23,3585.59,3398.53,3402.83,3404.26,3571.51,3491.68,3394.36,3407.81,3403.81,3457.13,3396.01,3410.34,3413.81,3545.58,3411.04,3435.36,3404.81,3410.23,3401.38,3403.17,3531.26,3474.61,3475.4,3404.27,3441.09,3404.75,3427.73,3425.65,3401.92,3684.99,3406.38,3558.66,3514.13,3401.79,3552.39,3577.33,3521.32,3514.84,3529.73,3585.43,3402.37,3424.39,3476.29,3436.14,3455.33,3518.2,3397.78,3407.14,3419.27,3507.87,3579.25,3645.75,3620.71,3468.87,3612.49,3486.81,3485.78,3404.16,3413.35,3557.85,3409.38,3462.68,3510.64,3629.32,3449.4,3414,3431.65,3520.72,3400.95,3434.8,3408.33,3538.05,3426.49,3542.35,3528.14,3587.14,3464.96,3486.2,3529.82,3638.46,3561.39,3524.27,3532.05,3403.79,3553.25,3401.73,3529.77,3405.94,3466.09,3495.51,3437.16
3568.41,3511.14,3397.99,3533.58,3413.24,3404.04,3448.07,3406.58,3535.15,3583.86,3397.77,3401.86,3402.23,3568.25,3500,3394.92,3404.95,3402.07,3446.77,3395.39,3407.33,3409.14,3543.39,3409.51,3427.05,3402.99,3415.26,3398.55,3401.97,3528.08,3468.7,3463.92,3403.68,3433.14,3402.08,3427.26,3418.01,3401.17,3682.03,3404.6,3555.57,3518.88,3401.18,3549.23,3574.3,3527.39,3510.94,3526,3583.14,3401.15,3417.37,3468.98,3430.08,3449.92,3513.75,3397.19,3413.3,3411.95,3514.47,3576.9,3643.42,3618.95,3469.02,3609.88,3481.65,3495.79,3402.17,3409.17,3556.64,3406,3457.17,3508.99,3631.84,3438.55,3411.99,3424.03,3525,3400.49,3428.35,3406.48,3536.08,3419.11,3538.99,3524.76,3584.21,3457.74,3480.97,3525.76,3635.71,3558.07,3528.46,3528.06,3402.24,3550.01,3399.76,3524.34,3405.03,3453.87,3490.84,3430.2
3570.51,3514.12,3401.1,3528.27,3411.95,3407.11,3438.85,3409.61,3532.88,3579.94,3397.77,3401.77,3401.63,3564.91,3503.17,3395.84,3406.59,3405.03,3437.73,3397.09,3408.1,3406.95,3538.37,3411.27,3424.06,3402.66,3415.84,3397.11,3401.89,3523.3,3472.14,3453.64,3405.63,3427.18,3400.88,3425.04,3413.4,3403.84,3680.2,3404.4,3552.57,3521.88,3401.99,3545.77,3570.31,3530.23,3505.64,3519.32,3580.21,3400.55,3413.66,3465.28,3425.66,3442.99,3508,3397.81,3414.27,3407.47,3517.56,3574.5,3640.37,3615.36,3475.53,3607.09,3476.36,3500,3401.6,3407.79,3555.99,3404.75,3450.99,3508,3633.4,3430.34,3411.47,3417.94,3527.69,3400.94,3424.27,3408.52,3534.01,3413.73,3534.66,3520.54,3581.11,3449.82,3472.06,3521.6,3632.24,3554.62,3531.09,3523.96,3404.86,3545.75,3399.77,3521.55,3407.66,3445.98,3485.6,3425.26
3572.47,3519.77,3404.23,3522.07,3420.51,3411.22,3429.27,3415.26,3528.56,3573.52,3397.28,3401.53,3400.69,3559.83,3506.34,3395.92,3404.52,3406.24,3430.02,3398.18,3408.11,3404.94,3530.12,3416.27,3431.33,3402.23,3415.85,3404.26,3401.65,3516.78,3471.7,3442.59,3413.23,3425.28,3400.04,3422.73,3409.17,3402.48,3677.52,3405.94,3551.68,3524.93,3405.25,3539.68,3565.61,3533.11,3498.27,3508.87,3576.78,3400.35,3412.11,3461.19,3421.98,3434.99,3501.42,3398.68,3414.35,3404.21,3520.69,3574.2,3636.34,3609.73,3475.43,3602.74,3467.82,3506.67,3400.67,3408.16,3554.37,3403.44,3444.48,3505.85,3634.88,3421.95,3410.63,3414.02,3530.39,3400.99,3417.01,3411.96,3535.34,3409.51,3529.86,3515.77,3576.19,3443.57,3459.44,3515.02,3628.33,3549.23,3533.72,3517.49,3412.85,3539.84,3403.56,3515.93,3411.51,3435.43,3477.46,3420.62
3578.37,3529.95,3421,3518.18,3427.86,3422.55,3422.75,3419.56,3520.89,3566.15,3397.43,3403.27,3399.74,3553.34,3512.41,3396.31,3414.3,3421.79,3431.86,3409.92,3431.36,3405.19,3520.93,3420.41,3437.93,3403.72,3433.27,3406.71,3403.2,3509.36,3484.76,3434.07,3418.44,3420.88,3400.69,3444.27,3407.9,3412.25,3677.5,3429.39,3550.37,3533.34,3412.55,3531.94,3562.59,3545.11,3489.71,3501.06,3570.97,3401.71,3438.53,3450.38,3416.06,3426.66,3497.62,3401.54,3432.39,3403.4,3533.61,3574.47,3631.85,3603.3,3484.66,3597.25,3457.5,3517.68,3399.74,3430.63,3552.64,3403.95,3459.55,3502.66,3640.37,3416.69,3415.45,3419.71,3541.91,3402.66,3413.03,3422.99,3533.92,3406.54,3523.01,3507.39,3569.97,3436.44,3448.45,3506.55,3625.78,3543.27,3541.26,3509.09,3418.21,3533.19,3428.3,3517.45,3422.71,3436.7,3467.09,3440.01
3600.11,3568.68,3442.33,3520.59,3443.41,3462.73,3421.64,3475.52,3521.52,3560.16,3408.69,3409.83,3406.93,3550.09,3539.29,3404.85,3466.96,3439.52,3434.15,3459.04,3439.6,3410.68,3514.03,3479.01,3455.12,3409.87,3472.92,3420.84,3412.32,3513.61,3519.19,3430.93,3476.02,3435.81,3423.11,3485.18,3412.47,3460.46,3680.17,3437.13,3556.55,3558.74,3425.2,3527.83,3563.69,3570.94,3494.34,3508.29,3570.04,3413.29,3448.86,3451.05,3421.3,3429.74,3498.52,3409.09,3471.18,3424.06,3561.2,3581.94,3633.94,3597.75,3521.08,3594.56,3451.09,3554.89,3406.93,3438.15,3580.26,3409.16,3494.95,3534.62,3656.05,3417.18,3426.81,3425.39,3566.75,3408.43,3414.48,3462.49,3540.69,3414,3521.82,3505.28,3567.08,3440.85,3457.24,3504.25,3626.04,3541.13,3564.46,3504.44,3475.8,3537.36,3436.37,3524.97,3463.66,3478.31,3459.79,3448
3614.23,3593.15,3450.14,3523.28,3438.57,3500.97,3415.25,3517.09,3518.6,3551.3,3455.26,3406.21,3453.87,3545.31,3559.25,3451.33,3476.3,3446.91,3436.81,3475.76,3459.87,3407.25,3501.64,3515.46,3451.98,3406.21,3497.58,3422.5,3412.46,3519.28,3541.59,3422.72,3518.79,3453.07,3431.48,3509.37,3408.63,3467.81,3681.77,3450.42,3553.02,3576.39,3451.75,3544.22,3563.81,3587.71,3499.82,3510.11,3565.49,3409.22,3460.31,3442.42,3416.19,3423.92,3497.54,3405.73,3495.72,3432.03,3578.94,3579.25,3636.41,3589.95,3543.19,3591,3440.5,3580.95,3453.87,3451.55,3604.71,3405.97,3507.34,3564.03,3666.34,3413.15,3447.14,3428.93,3583.69,3405.13,3409.79,3500.54,3538.28,3410.52,3518.3,3498.53,3563.13,3438.33,3462.29,3499.98,3625.92,3539.2,3581.9,3498.85,3511.3,3542.03,3449.87,3530.83,3502.37,3486.56,3449.28,3462.44
3613.69,3598.29,3448.65,3519.84,3426.71,3502.44,3409.28,3490.46,3510.21,3542.53,3463.13,3403.43,3459.25,3538.46,3558.82,3454.55,3472.71,3448.6,3432.82,3469.65,3452.28,3403.97,3491.16,3492.74,3438.8,3403.4,3496.31,3415.64,3407.17,3511.12,3541.11,3418.67,3492.38,3442.64,3427.89,3508.32,3404.88,3464.58,3682.05,3442.44,3545.19,3575.83,3450.72,3549.17,3560.08,3589.35,3490.65,3504,3557.7,3404.04,3451.43,3430.42,3408.91,3414.85,3493.41,3403.02,3492.54,3428.42,3580.69,3572.49,3631.6,3582.59,3542.69,3585.41,3429.62,3584.88,3459.25,3443.43,3609.73,3402.84,3506.9,3568.18,3665.58,3411.59,3446.79,3426.24,3583.18,3406.45,3405.33,3508.73,3531.6,3404.7,3507.71,3486.46,3556.78,3428.75,3454.82,3490.35,3622.64,3531.91,3583.62,3489.18,3512.37,3534.97,3441.95,3533.65,3503.82,3482.81,3437.43,3453.39
3610.28,3594.96,3441.23,3514.47,3419.38,3492.58,3405.88,3484.55,3502.27,3535.91,3452.86,3399.13,3449.25,3531.29,3555.17,3444.91,3467.36,3441.19,3426.27,3464.43,3461.5,3400.16,3481.62,3486.88,3429.45,3399.26,3487.49,3411.64,3401.56,3501.79,3537.05,3410.08,3486.51,3429.6,3422.42,3499.82,3400.74,3459.58,3679.13,3429.13,3540.17,3572.47,3440.57,3542.77,3554.83,3585.18,3479.9,3498.62,3550.56,3398.41,3437.33,3418.4,3402.32,3406.28,3487.14,3398.85,3483.64,3422.77,3576.34,3567.39,3626.22,3576.65,3538.7,3578.77,3418.68,3581.35,3449.26,3430,3608.99,3399.27,3502.06,3567,3662.65,3404.9,3437.02,3420.99,3578.9,3401.18,3404.19,3499.16,3526.86,3399.51,3497.08,3473.98,3550.18,3421.32,3445.59,3478.98,3618.29,3524.47,3579.34,3477.73,3506.75,3527.18,3428.69,3530.27,3495.52,3477.27,3424.72,3439.16
3607.41,3593.55,3445.84,3508.98,3413.24,3481.51,3405.84,3477.41,3498.06,3531.08,3446.14,3402.28,3442.94,3527.17,3552.46,3436.91,3461.51,3445.99,3420.01,3458.69,3455.6,3403.7,3474.67,3479.8,3421.15,3402.34,3478.27,3405.11,3402.62,3498.2,3534.08,3408.59,3479.42,3427.79,3415.04,3490.91,3404,3454.22,3680.2,3418.27,3536.18,3569.96,3430.92,3538.83,3549.86,3581.42,3475.88,3492.17,3545.38,3393.29,3426.04,3411.52,3397.32,3399.92,3480.74,3398.84,3473.73,3415.24,3572.42,3563.43,3623.75,3572.2,3535.74,3574.53,3415.4,3579.87,3442.95,3419.8,3608.67,3402,3498.48,3566.16,3660.16,3405.08,3427.82,3415.8,3575.03,3402.27,3405.51,3488.3,3523.05,3395.03,3488.48,3464.76,3546.49,3412.36,3434.59,3472.04,3614.22,3519.95,3575.48,3472.17,3499.96,3524.5,3417.9,3535.73,3486.15,3471.16,3418.62,3427.66
3607.22,3594.35,3439.31,3507.08,3412.85,3472.7,3409.87,3472.41,3499.21,3531.16,3441.89,3405.66,3439.13,3527.62,3553.99,3432.54,3456.76,3440.17,3419.81,3454.24,3450.4,3435.37,3478.14,3473.65,3414.98,3406.46,3473.14,3432.94,3404.75,3494.26,3533.02,3406.56,3471.71,3422.03,3414.14,3484.7,3404.37,3449.06,3679.01,3439.71,3537.35,3569.48,3422.67,3538.84,3549.6,3579.26,3472.23,3491.76,3543.93,3427.07,3445.3,3413.69,3402.3,3398.62,3478.91,3397.99,3474.34,3414.76,3571.8,3565.04,3621.4,3569.1,3534.78,3572.07,3410.83,3578.96,3437.27,3414.19,3607.39,3403.32,3498.33,3565.86,3659.18,3408.94,3427.38,3412.41,3572.77,3401.76,3409.93,3476.58,3522.34,3398.82,3484.3,3464.41,3544.6,3411.01,3437.88,3481.14,3613.47,3517.53,3573.53,3470.03,3492.82,3523.77,3413.71,3538.03,3478.12,3464.99,3439.85,3418.48
3604.48,3593.4,3435.4,3506.19,3412.66,3464.65,3409.38,3468.31,3498.55,3532.48,3437.28,3404.53,3434.93,3527.42,3554.76,3432.71,3453.49,3434.25,3420.68,3450.05,3445.72,3431.33,3479.2,3467.76,3413.8,3404.58,3468.92,3429.09,3404.59,3490.96,3532.47,3406.24,3463.33,3417.74,3417.3,3478.57,3405.62,3444.72,3677.17,3436.75,3540.1,3568.35,3417.23,3535.2,3548.71,3577.01,3467.91,3490.67,3543.09,3423.87,3441.52,3414.22,3404.37,3401.61,3478.52,3401.4,3470.39,3416.31,3570.13,3566.01,3617.76,3566.36,3534.44,3569.23,3409.82,3575.66,3431.24,3413.5,3605.69,3402.65,3497.5,3562.24,3657.81,3406.69,3426.65,3415.33,3570.4,3402.94,3410.45,3467.64,3518.96,3399.06,3480.39,3464.25,3543.11,3409.54,3439.76,3479.18,3612.92,3515.52,3571.18,3462.03,3484.91,3521.8,3409.29,3540.77,3469.18,3459.36,3439.64,3415.36
3603.34,3592.52,3426.81,3503.69,3409.32,3453.48,3405.68,3461.5,3499.43,3531.8,3429.9,3402.1,3427.89,3530.12,3556.28,3426.96,3447.52,3429.72,3418.13,3442.03,3436.57,3424.22,3477.69,3459.29,3409.98,3403.66,3461.97,3422.44,3402.39,3486.38,3530.46,3403.19,3455.56,3412.85,3412.94,3469.84,3403.8,3437.97,3674.98,3430.75,3540.92,3566.11,3413.59,3532.04,3549.86,3573.91,3463.69,3489.01,3540.7,3416.85,3434.82,3411.33,3402.45,3400.95,3474.15,3401.33,3462.01,3414.35,3568.24,3565.49,3614.97,3562.39,3532.55,3565.86,3405.37,3573.03,3423.02,3409.44,3603.26,3402.4,3496.09,3560.41,3655.93,3403.96,3425.12,3412.75,3567.16,3401.34,3407.72,3456.85,3517.06,3400.36,3474.32,3461.33,3540.13,3407.05,3442.78,3476.12,3611.35,3510.6,3568.46,3455.86,3477.2,3521.69,3407.89,3541.07,3460.8,3451.87,3434.78,3411.87
3600.94,3590.74,3418.43,3500.76,3406.62,3443.18,3404.79,3461.34,3497.6,3529.52,3421.82,3401.05,3420.17,3529.14,3555.07,3426.65,3446.21,3422.39,3413.47,3438.97,3428.16,3417.29,3488.38,3454.04,3405.86,3402.91,3459.18,3416.49,3401.28,3481.14,3526.97,3402.53,3446.41,3407.95,3415.36,3458.93,3402.22,3431.67,3672.7,3423.21,3541.06,3562.27,3411.34,3528.48,3548.69,3570.86,3457.32,3483.6,3536.76,3410.3,3426.57,3416.21,3402.91,3399.29,3468.56,3400.84,3450.65,3409.01,3570.77,3568.86,3612.13,3559.03,3529.17,3562.36,3410.81,3569.86,3416.27,3413.2,3600.59,3402.14,3491,3557.6,3653.71,3401.44,3422.04,3408.31,3563.95,3400.63,3405.45,3445.18,3514.85,3400.02,3468.4,3457.22,3537.19,3405.92,3440.19,3468.82,3609.62,3505.89,3565.1,3449.37,3468.03,3515.97,3405.92,3538.91,3450.96,3443.71,3427.81,3407.62
3597.92,3589.04,3415.96,3496.29,3404.47,3434.33,3403.75,3468.19,3496.53,3525.16,3417.03,3403.75,3415.77,3528.76,3554.41,3424.52,3443.56,3416.24,3409.92,3437.19,3421.33,3415.98,3493.85,3447.63,3403.51,3401.99,3453.15,3415.85,3404.56,3475.73,3522.95,3402.34,3437.64,3408.43,3416.38,3448.97,3402,3426.61,3669.84,3420.96,3539.02,3556.65,3410.7,3524.55,3547.92,3567.71,3448.9,3476.53,3531.7,3409.77,3423.66,3425.27,3402.55,3399.19,3462.79,3401.08,3444.07,3409.03,3572.8,3570.95,3609.34,3555.55,3525.32,3557.89,3421.97,3566.76,3411.93,3414.91,3597.76,3401.5,3484.35,3553.98,3650.81,3400.41,3422.86,3406.36,3560.61,3404.21,3405.26,3436.1,3510.94,3399.56,3462.12,3449.17,3534.12,3404.77,3438.67,3461.26,3606.66,3501.02,3560.77,3442.07,3460.01,3512.93,3404.67,3534.99,3444.83,3437.88,3424.2,3405.75
3594.46,3586.3,3414.15,3488.55,3405.08,3426.93,3404.12,3468.07,3494.05,3518.87,3414.53,3402.4,3413.61,3528.58,3552.9,3422.29,3440.8,3411.31,3408.49,3432.56,3416.48,3423.51,3493.19,3441.61,3405.94,3401.74,3446.77,3424.21,3405.98,3467.02,3516.44,3399.99,3428.34,3409.03,3422.42,3439.86,3401.64,3423.84,3666.31,3427.47,3535.25,3548.42,3406.51,3517.61,3546.16,3562.76,3439.69,3468.29,3525.9,3419.2,3431.69,3424.26,3403.54,3399.52,3453.38,3401,3436.7,3409.34,3576.62,3572.9,3604.17,3550.23,3519.02,3552.71,3435.2,3560.69,3406.49,3421.49,3593.28,3401.29,3476.67,3549.74,3647.01,3407.1,3425.57,3404.51,3555.39,3405.8,3406.37,3426.73,3503.4,3399.56,3452.28,3440.57,3528.59,3405.23,3436.65,3451.76,3602.58,3493.5,3555.76,3430.54,3451.58,3506.89,3403.97,3529.26,3441.85,3434.04,3428.48,3403.97
3591.68,3585.77,3426.12,3478.46,3414.55,3428.66,3414.16,3481.38,3490.69,3524.93,3439.91,3412.15,3439.23,3527.89,3550.53,3444.32,3456.07,3407.79,3416.41,3444.48,3421.25,3429.92,3499.72,3441.22,3407.14,3401.68,3462.41,3430.42,3421.62,3456.54,3508.02,3396.51,3420.65,3423.13,3434.8,3439.68,3402.97,3426.38,3662.35,3432.75,3544.73,3542.23,3404.44,3508.66,3543.68,3557.31,3439.02,3464.26,3522.1,3426.95,3438.16,3438.72,3414.13,3401.78,3443.95,3402.74,3450.82,3423.28,3584.01,3581.24,3600.3,3543.48,3510.81,3551.14,3445.4,3557.09,3402.09,3434.34,3587.64,3401.47,3472.93,3543.57,3642.79,3408.14,3431.87,3404.8,3549.62,3421.53,3429.55,3420.42,3493.55,3400.27,3442.58,3451.6,3520.74,3414.63,3435.62,3460.28,3606.34,3483.71,3553.88,3421.3,3441.34,3507.99,3403.51,3537.84,3439.95,3432.56,3433.48,3404.22
3597.12,3602.08,3441.52,3471.52,3422.1,3431.87,3423.84,3518.54,3524.92,3529.84,3449.82,3459.98,3449.31,3563.86,3578.89,3485.08,3492.96,3414.71,3424.38,3485.63,3426.4,3444.71,3529.4,3447.55,3427.93,3412.11,3499.49,3445.07,3437.73,3451.2,3505.74,3392.12,3423.81,3439.57,3490.34,3440.27,3408.57,3434.52,3664.07,3449.16,3549.73,3546.48,3413,3503.82,3571.34,3555.43,3440.54,3463.98,3522.77,3442.74,3457.04,3480.03,3422.41,3407.94,3439.4,3409.27,3456.94,3439.66,3613.07,3601.55,3614.82,3539.2,3505.71,3558.66,3501.19,3577.3,3396.12,3493.95,3585.04,3412.34,3475.12,3545.26,3644.67,3423.16,3474.99,3412.15,3547.53,3437.68,3437.18,3419.3,3487.84,3409.67,3437.58,3459.09,3516.94,3423.1,3487.77,3462.6,3608.71,3478.99,3558.99,3422.31,3441.12,3513.79,3413.31,3543.9,3492.07,3443.64,3447.24,3409.26
3595.51,3621.43,3445.19,3462.14,3426.52,3433.93,3431.56,3539,3552.5,3537.88,3461.03,3467.37,3460.63,3589.06,3603.1,3509.21,3494.46,3411.02,3431.74,3509.74,3430.8,3439.7,3548.64,3453.45,3447.88,3408.21,3521.1,3440.02,3441.55,3443.34,3502.39,3389.87,3418.65,3443.24,3500.42,3446.6,3405.26,3436.17,3665.79,3447.4,3560.69,3545.31,3455.17,3522.1,3597.31,3550.62,3440.95,3462.72,3521.15,3437.99,3456.95,3504.71,3426.91,3404.91,3429.97,3405.67,3475.95,3443.45,3634.28,3616.89,3619.93,3532.85,3499.29,3560.58,3536.62,3584.48,3392.83,3505.45,3581.55,3408.42,3477.64,3539.55,3647.02,3428.11,3508.64,3411.63,3542.47,3441.51,3450.43,3413.28,3510.24,3406.05,3427.31,3473.42,3512.37,3430.05,3522.24,3477.11,3612.78,3472.83,3561.42,3459.92,3433.59,3517.32,3409.96,3552.82,3500.67,3462.53,3441.91,3406.18
3588.53,3624.42,3447.27,3453.25,3421.16,3430.31,3428.2,3539.44,3556.32,3533.11,3452.06,3464.13,3451.69,3595.13,3608.07,3508.14,3495.64,3405,3428.34,3508.7,3427.52,3427.68,3551.75,3449.9,3437.92,3403.32,3521.75,3427.97,3444.3,3431.94,3492.99,3388.45,3410.42,3445.71,3505.69,3441.12,3406.51,3433.24,3661.3,3434.58,3558.66,3540.36,3460.34,3527.46,3602.92,3546.59,3436.06,3457.57,3517.49,3426.19,3448.41,3503.57,3421.54,3402.5,3420.65,3402.84,3470.08,3445.87,3637.18,3616.35,3618.35,3525.22,3489.91,3558.8,3542.58,3582.99,3391.27,3511.75,3576.11,3403.34,3473.05,3532.08,3642.44,3420.02,3510.04,3406.69,3535.29,3444.27,3442.43,3407.59,3511.24,3400.91,3418.7,3468.12,3503.47,3426.94,3524.03,3471.35,3609.22,3461.44,3560,3464.28,3422.7,3521.52,3404.14,3550.35,3496.13,3462.05,3429.65,3402.96
3581.78,3620.45,3440.87,3439.56,3414.07,3424.3,3422.6,3535.15,3555.68,3524.09,3437.9,3459.15,3437.55,3594.02,3606.99,3499.6,3490.31,3399.68,3422.72,3500.21,3422,3420.17,3547.75,3438.41,3425.4,3398.52,3517.04,3420.4,3437.39,3420.51,3481.76,3389.5,3403.18,3439.5,3498.42,3433.33,3401.21,3426.83,3656.29,3425.81,3552.3,3535.93,3452.77,3521.75,3602.18,3539.72,3429.19,3449.69,3512.06,3418.97,3437.92,3498.36,3417.4,3398.67,3411.46,3398.66,3476.55,3439.63,3634.36,3612.98,3616.22,3517.84,3478.66,3554.22,3539.4,3580.85,3391.15,3504.74,3569.53,3398.57,3465.93,3523.38,3637.32,3414.51,3502.7,3401.83,3527.98,3437.37,3429.1,3402.44,3504.97,3396.77,3409.88,3454.55,3494.53,3421.55,3523.38,3480.84,3603,3447.59,3554.76,3453.94,3412.34,3517.92,3398.41,3542.19,3495.51,3451.31,3421.76,3399.51
3576.4,3617.13,3445.79,3431.42,3410.71,3418.4,3417.04,3532.01,3556.28,3517.88,3426.54,3453.81,3426.23,3593.22,3606.2,3490.68,3486.48,3395.15,3417.13,3491.31,3416.55,3414.61,3544.46,3430.31,3421.52,3393.79,3513.61,3414.01,3442.86,3415.95,3476.33,3390.77,3397.7,3444.73,3491.39,3425.76,3400.25,3420.59,3653.83,3418.17,3548.41,3530.72,3446.05,3517.27,3601.86,3535.86,3422.39,3441.47,3506.48,3412.93,3428.31,3494.07,3413.22,3398.46,3410.22,3400.98,3470.11,3444.82,3633.11,3610.14,3614.48,3514.01,3473.31,3549.63,3538.05,3579.13,3391.93,3497.77,3565.23,3393.85,3458.58,3516.48,3634.96,3407.24,3494.02,3403.66,3523.78,3442.84,3419.06,3401.66,3500.08,3392.16,3405.94,3444.97,3489.45,3416.22,3524.23,3481.8,3598.83,3440.77,3549.2,3447.09,3403.94,3523.84,3393.68,3537.01,3496.62,3440.64,3414.99,3402.16
3573.93,3616.01,3438.64,3433.59,3412.15,3415.15,3413.84,3534.73,3558.47,3515.3,3418.52,3468.83,3417.3,3591.4,3607.53,3485.78,3493.11,3400.98,3420.14,3480.03,3417.56,3410.68,3544.24,3426.47,3413.24,3394.06,3516.17,3412.12,3434.83,3412.39,3474.45,3397.98,3402.51,3437.01,3485.24,3421.97,3399.97,3418.54,3653.23,3410.61,3551.53,3533.92,3437.73,3519.65,3602.3,3533.84,3415.96,3444.88,3510.97,3408.12,3422.14,3493.95,3417.17,3397.57,3438.21,3404.3,3463.92,3442.25,3632.11,3619.08,3613.67,3512.7,3470.5,3550.7,3537.22,3579.44,3392.7,3489.22,3564.5,3395.95,3456.34,3513.54,3633.68,3409.82,3486.48,3411.03,3524.24,3436.87,3415.79,3400.13,3502.12,3426.39,3403.25,3439.88,3499.1,3419.46,3526.21,3481.4,3596.98,3437.29,3550.94,3443.88,3407.59,3525.76,3397.27,3537.19,3498.9,3434.79,3409.53,3398.16
3570.85,3614.21,3435.1,3427.45,3414.18,3414.57,3414.21,3535.31,3558.91,3509.83,3416.68,3465.51,3414.59,3589.22,3608.21,3478.25,3497.38,3403.67,3419.09,3469.94,3420.87,3411.56,3543.53,3424.56,3411.18,3398.95,3518.78,3410.99,3431.86,3410.36,3470.11,3401.97,3403.49,3433.86,3479.01,3417.62,3403.62,3418.37,3650.43,3408.39,3553.17,3532.99,3432.31,3520.66,3602.37,3530.84,3415.07,3449.28,3514.9,3409.38,3418.29,3493.13,3413.27,3400.93,3433.74,3406.24,3457.93,3440.73,3630.55,3618.9,3611.88,3506.91,3466.16,3552.16,3536.79,3576.29,3398.09,3482.67,3563.98,3401.2,3455.81,3509.72,3631.87,3407.29,3478.17,3408.07,3524.04,3431.81,3413.07,3402.58,3501.8,3423.23,3404.7,3435.02,3497.32,3418.6,3527.27,3479.62,3594.82,3431.83,3551.88,3442.13,3410.23,3526.65,3396.77,3538.06,3497.03,3431.19,3409.9,3396.49
3567.5,3612.07,3429.31,3419.82,3414.03,3410.53,3410.1,3535.9,3559.46,3505.49,3411.74,3458.54,3411.3,3586.28,3607.81,3469.25,3499.05,3402.02,3414.63,3460.05,3416.65,3408.09,3542.4,3422.43,3408.87,3399.95,3519,3411.94,3427.28,3406.25,3464.7,3401.12,3400.95,3427.09,3469.48,3412.3,3401.43,3415.14,3647.58,3405.57,3552.81,3530.32,3424.94,3519.42,3601.39,3526.34,3410.13,3447.46,3514.53,3407.47,3412.88,3490.17,3409.83,3400.92,3426.19,3403.72,3449.61,3436.27,3628.29,3617.71,3609.56,3502.28,3459.43,3551.8,3534.77,3574.94,3399.36,3473.06,3561.93,3400.1,3450.64,3505.47,3630.09,3404.31,3469.45,3404.81,3526.05,3426.19,3409.44,3401.96,3503.67,3416.23,3402.71,3428.4,3494.56,3414.27,3530.48,3475.77,3592.48,3423.18,3550.81,3435.05,3408.53,3529.49,3397.38,3536.91,3494.61,3425.73,3408.04,3395.73
