Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100,Run101,Run102,Run103,Run104,Run105,Run106,Run107,Run108,Run109,Run110,Run111
-28902.44,-83859.34,-31298.77,-57270.27,-35388.09,-37240.62,-28727.67,-33530.4,-109694.15,-37932.03,-64897.94,-188123.64,-80270.51,-26786.92,-70704,-44753.52,-112821.07,-167087.68,-39616.69,-51997.3,-33811.09,-61878.87,-19706.07,-66383.46,-20677.83,-57450.28,-49281.86,-56951.59,-44866.23,-35232.95,-40407.19,-124347.79,-76113.83,-105077.35,-18558.24,-74642.89,-64676.91,-103145.46,-93681.05,-42166.3,-81847.77,-80837.32,-13443.15,-88849.52,-66755.03,-21779.18,-47342.87,-54553.07,-34864.51,-69248.06,-42094.55,-43286.13,-28470.65,-51103.37,-162384.69,-56371.36,-41811.57,-50017.96,-143132.32,-12727.36,-6941.55,-5206.3,-61104.07,-11909.68,-38703.69,-74162.52,-70491.47,-84560.54,-39329.02,-58139.26,-15274.73,-82212.77,-8782.54,-44118.35,-14012.32,-12993.94,-30149.86,-99485.65,-77787.69,-188036.23,-108613.23,-210784.16,-67759.72,-85288.73,-98035.61,-66852.15,-49442.44,-47696.68,-13279.02,-94171.64,-114710.08,-50263.54,-106512,-106586.16,-37958.37,-16803.17,-8471.56,-29655.21,-6997.94,-57681.96,-40126.27,-11215.03,-28842.34,-26532,-54471.1,-18268.69,-10710.33,-39855.08,-83745.28,-28526.91,-32305.28,-39910.35
-2181.02,-12247.46,-2181.02,-9087.05,-4675.89,-4767.75,0,-2269.13,-58908.81,-7481.94,-39605.31,-102672.76,-23681.13,-33548.43,-32301.2,-2181.02,-22253.72,-58258.13,-10122.93,-21532.99,-10942.43,-43286.27,-2242.48,-16854.27,-2181.02,-23491.62,-15903.55,-13417.9,-17972.14,-4028.14,-18585.73,-51059.51,-75696.28,-72870.24,-3362.75,-19916.46,-37869.24,-61745.5,-25704.75,-16519,-27299.33,-24372.4,-2174.76,-27401.62,-4588.62,-10776.2,-8466.84,-10773.78,-2364.42,-7630.38,-2820.9,-24447.88,-3790.47,-32248.71,-78459.11,-17127.01,-26734.58,-6889.05,-26109.69,-2181.02,-2174.76,-2174.76,-5561.76,-2352.4,-3208.88,-23469.36,-17060.3,-28607.91,-20489.12,-23230.85,-2181.02,-13388.76,-2181.02,-6563.46,-2174.76,-2174.76,-2174.76,-13379.96,-14284.55,-87961.36,-37278.46,-47567,-9715.92,-11507.54,-34000.36,-14590.96,-21895.74,-19118.27,-2903.83,-35397.96,-20678.12,-2181.02,-8831.58,-26773.31,-14591.52,-2174.76,-3420.36,-6558.43,-960,-9850.71,-10730.28,-2174.76,-2181.02,-3050.43,-6339.47,-2181.02,-2174.76,-2442.75,-25078.31,-2744.44,-2233.93,-5704.61
0,-1426.32,-5.15,-171.17,0,-5.15,0,-5.15,-7383.68,-5.15,-4157.67,-51251.6,-12242.18,-2504.9,-462.92,-5.15,-2893.17,-12915.57,-5.15,-8778.1,-4884.58,-14644.05,-198.92,-12025.34,-123.92,-2864.64,-218.52,-1716.71,-17151.63,-1477.89,-14858.53,-12380.68,-54212.96,-60488.71,-5.15,-12603.01,-1884.41,-3791.27,-3295.57,-1895.99,-30475.36,-37989.59,0,-620.2,-15142.47,-3427.55,-1546.38,-2433.01,-5.15,0,0,-13843.26,-1729.25,-5.15,-24183.87,-8060.84,-8168.26,-5.15,-12456.67,-2849.54,0,0,-5.15,0,-5.15,-5.15,-20326.76,-8219.97,-8076.37,-12661.29,-5.15,-1326.01,0,-5.15,0,0,0,-5.15,-12120.43,-42117.72,-20561.54,-10406.31,-6900,-5.15,-2885.68,-5.15,-4822.64,-5.15,0,-19734.53,-11388.7,-5.15,-5.15,-11053.92,0,0,0,-8973.18,0,-5.15,-5.15,0,0,0,-2295.4,0,0,0,-2499.97,0,-530.52,-2189.37
0,-1929.39,-5.1,-732.12,0,-5.1,0,-4344.8,-14498.26,-5.1,-7326.8,-34424.51,-4120.55,-1233.16,-633.12,-5.1,-13104.87,-3880.96,-5.1,-288.12,-1120.31,-3735.88,-363.12,-5.1,-5.1,-1253.37,-117.27,-1010.43,-2794.82,-1104.44,-5.1,-1248.87,-6791.17,-17016,-5.1,-1191.23,-1189.62,-2986.38,-5.1,-788.37,-5764.15,-7323.25,0,-1804.17,-273.27,0,0,-5.1,-5.1,0,0,-5.1,-5.1,-1899.69,-8362.32,-9232.51,-714.55,-5.1,-3966.96,-5.1,0,0,-5.1,0,-5.1,-10653.96,-5.1,-7998.96,-5.1,-5.1,-5.1,-598.83,0,-5.1,0,0,0,-5.1,-5.1,-17430.78,-6694.2,4962.9,0,-5.1,-5.1,-5.1,-5.1,-5.1,0,-6700.96,-3900.65,-5.1,-5.1,-5.1,0,-236.42,-4216.97,-875.37,0,-5.1,-2998.16,0,-148.06,-683.52,-12601.26,0,-2950.71,0,-394.62,0,-1010.52,-3000.4
-46.02,-10770.48,-5.1,-5172.96,0,-12458.63,-326.52,-17344.12,-16613.86,-15246.5,-4335.78,-22507.78,-15977.57,-15597.39,-315.12,0,-18679.9,-14753.82,-5.1,-3037.1,-4984.94,-13351.27,-970.62,-1028.96,-5.1,-11952.73,-5237.38,-453.27,-3715.04,-1807.72,-6749.62,-8140.85,-10633.09,-21774.14,-5.1,-9423.28,-1888.06,-10312.37,-960.12,-1413.08,-18747.71,952.01,0,-6698.62,-1769.21,-8.52,0,-5.1,-269.37,-234.27,-93.27,-3179.01,-90.27,-3985.13,-8418.43,-5704.63,-1781.41,-3460.04,-219.12,0,0,0,-5.1,0,-1365.45,-7196.23,-7813.18,-282.87,-6841.82,-237.87,-5.1,-408.78,0,-5.1,0,0,0,-5.1,-881.37,-30467.19,-5528.36,-5014.23,0,-2146.96,-5.1,-5.1,-3259.2,-5.1,0,-14962.22,-3458.81,-5.1,-2516.98,-141.12,-454.77,-3921.95,-15909.17,-6659.25,-1251.86,-8923.92,-2710.96,-788.97,-17820.24,-13784.89,-13089.96,0,0,-2108.94,-447.12,-2184.11,0,0
-2579.3,-13905.63,-8130.4,-4334.4,0,-4658.5,-5256.11,-15819.66,-17201.09,-10727.77,-8509.62,-20337.3,-15025.38,-18238.81,-10367.86,0,-18999.7,-15994.03,-5.1,-7173.31,-16939.27,-15300.7,-6182.31,-14991.43,-1649.36,-13576.11,-14371.5,-24624.81,-708.41,0,-7256.4,-28481.74,-26744.46,-13748.18,-12534.4,-13396.64,-15443.23,-16829.33,-2504.61,-8995.9,-29409.87,-982.4,-1811.3,-12232.52,-12571.62,0,-176.71,-243.31,-338.56,-562.96,-60.46,-218.56,-457.96,-16218.9,-16196.43,-29798.95,-56.44,-8951.9,-3874.4,0,-306.3,0,-5.1,0,-5.1,-9717.94,-15121.22,-14369.32,-14148.64,-12651.33,-5.1,-5.1,0,-5.1,0,0,0,-5.1,-21126.37,-29664.98,-12845.4,-5.1,0,-11699.4,-5.1,-5.1,-1179.71,-5.1,0,-26380.77,-5.1,-5.1,-191.56,-5.1,-17965.57,-15857.12,-2559.4,-5.1,-5249.68,-6831.4,-261.31,-706.21,-189.1,-2122.15,-491.05,-15888.92,-1462.9,-2696.27,-607.81,-145.96,-485.71,0
0,-13841.42,-13841.43,-12503.4,0,-13836.33,0,-13836.32,-15437.32,-16619.58,-15584.33,-22045.81,-14594.57,-16010.66,-13841.43,-14001.61,-14680.46,-14935.83,-3250.4,-10213.68,-16193.02,-16438.33,-10783.4,-13841.43,-1784.4,-14603.89,-13836.32,-25000.54,-9012.3,-14938.91,-13841.42,-29336.77,-27062.01,-14549.36,-4864.4,-13841.43,-15048.87,-15855.16,-5.1,-10383.4,-27664.54,-14076.63,-13836.32,-15319.57,-12552.3,-13836.32,-11181.3,-3275.11,0,-4116.3,-801.75,-4941.4,0,-18926.68,-29762.76,-14229.55,-5.1,-13836.33,-13841.44,-10726.3,0,0,-5.1,0,-13504.3,-16626.22,-13886.37,-13846.4,-13841.44,-13841.43,-13841.43,-8051.4,0,-5.1,0,0,-3770.3,-13841.42,-25460.37,-29997.5,-14387.11,-13841.43,-10189.3,-5.1,-5.1,-5.1,-9986.11,-5355.4,-1196.3,-26375.69,-5.1,-5.1,-1951.4,-5.1,-15131.8,-11407.3,-11535.29,-14425.49,-3341.3,-13841.42,-15323,-13534.5,-9672.3,-14614.57,-7111.4,-13841.42,0,-13841.42,-8347.4,-4325.3,-4977.23,-5305.23
0,-5.08,-5.08,-5.08,0,0,0,-13719.87,-5604.37,-132.75,-2608.19,-21035.39,-19392.57,-5.08,-5.08,0,-10941.37,-7151.37,-5.08,-5.08,-10649.37,-11771.3,-5.08,-13.1,0,-5.08,-1957.3,-14889.45,0,0,-13405.78,-18046.16,-15415,-9713.86,-5.08,-10262.75,-5.08,-14353.34,-5.08,-1540.31,-23829.43,-10214.28,0,-1924.91,-5862.81,-7470.3,-3486.85,-5.08,0,0,0,-5.08,-951.46,-10308.69,-1771.04,-456.32,-5.08,-13841.4,-5.08,0,0,0,-5.08,0,0,-5.08,-13841.4,-13359.37,-6139.37,-1585.37,-5.08,-5.08,0,0,0,0,0,-3228.37,-14408.82,-29200.11,-5.08,-5.08,0,-5.08,-5.08,-5.08,-5.08,-5.08,0,-26366.51,-5.08,-5.08,-5.08,-5.08,0,0,-5.08,-5.08,0,-5.08,-5.08,-169.3,0,-4425.37,-5.08,-3558.3,0,0,-5.08,0,0,0
-4084.66,-4241.61,-535.73,-4462.7,-4348.92,-4270.37,-6362.6,-26056.05,-3039.96,-27650.03,-22495.18,-52389.45,-3165.33,-3165.85,-2485.43,-6116.55,-8090.47,-24455,-4563.24,-4055.9,-12237.12,-14259.31,-6188.71,-20847.63,-5819.51,-2853.21,-10299.38,-53622.08,0,-10077.19,-10534.94,-48286.79,-37791.15,-17839.41,-4682.74,-30222.47,-10377.92,-53925.05,-5815.73,-11545.47,-41377.03,-9000.38,-7536.16,-22010.08,-33746.88,-3905.19,-11375.93,-7637.46,-8158.84,-6309.54,-21502.76,-16901.39,-13705.96,-61073.37,-17978.43,-9879.74,-6676.14,-6802.8,-12158.63,-7573.11,-602.97,-8413.67,-4490.93,-4999.16,-7318.72,-7029.87,-41954.4,-15065.62,-5970.23,-48023.48,-7622.9,-23095.98,-10586.99,-5308.68,-8274.32,-9341.25,-7337.45,-9989.55,-41468.68,-53998.86,-7244.71,-12176.79,-6191.97,-5956.18,-11835.44,-8470.82,-8072.35,-8169.62,-5479.3,-61278.29,-7794.04,-9139.27,-8904.66,-4665.06,-6563.92,-6657.55,-7498.19,-7673.5,0,-6833.24,-10757.23,-1418.12,-3862.01,-4071.13,-5475.14,-5839.28,-8544.83,-3654.45,-12954.62,-3311.64,-3216.97,-7560.09
-5.01,-3064,-5.01,-5.01,0,0,-22623.96,-44023.78,-5.01,-59619.77,-147538.09,-169946.3,-5.01,-5.01,-5.01,-4104.39,-46793.19,-5.01,-3223.18,-13106.93,0,-13851.47,-17206.24,-5.01,-4938.79,-5.01,-29518.54,-76873.47,0,-80117.13,-32162,-118404.38,-88859.44,-76805.89,0,-59908.59,-79875.47,-117555.32,-5964.1,-21030.3,-79186.38,-12661.64,-10787.37,-25104.24,-49000.49,0,-12462.62,-14772.6,-17745.56,0,-9753.22,-28740.39,-16499.14,-459614.56,-70673.17,-12797.74,-6001.03,-113016.8,-11142.14,-3881.94,0,0,-7702.79,-8064.32,-16805.99,-69965.44,-214167.49,-70402.37,-38699.35,-5608.28,-13366.67,-48102.4,-6506.67,0,-10213.26,-10401.9,-10123.6,-10391.2,-389207.99,-115853.18,-61327.75,-3501.49,0,-14236.97,-38816.37,-4593.9,-85353.39,-12725.15,-77743.09,-120239.16,-31159.63,-50435.67,-38364.62,-12.64,-12945.36,-4978.85,-34227.23,-1763.69,0,-24146.28,-7683.87,-5.01,0,-17369.81,-4029.67,0,-16487.69,-4021.23,-5.01,0,0,0
-8354.36,-29535.72,-9075.95,-5.01,-5.01,0,-5.01,-137980.07,-5.01,-5.01,-756767.51,-5.01,-13561.54,-32370.8,-5.01,-57192.08,-178948.75,-5.01,-5.01,-6257.45,0,-7445.44,-12609.67,-5.01,-8125.37,-5.01,-9232.35,-60767.9,0,-5.01,-471991.2,-258738.45,-159515.97,-5.01,-5.01,-77280.61,-105870.8,-147837.04,-5.01,-282430.54,-81247.96,-5.01,-213070.64,-8179.07,0,-1377.91,-5.01,-8449.98,-49892.41,0,-53536.14,-5.01,-27924.11,-669895.59,-5682.53,-29796.59,-5.01,-97250.15,-5.01,0,-5.01,-5034.37,0,-46322.12,-43672.44,-221249.31,-94358.96,-44115.04,-274048.14,-5.01,-162942,-5.01,-85701.37,0,-12609.19,-85.91,-122797.27,-135903.15,-779597.07,-297749.38,-314108.27,0,-65124.42,-101764.65,-46272.51,-48352.13,-30197.18,0,-573587.59,-316445.41,-101497.8,-52941.92,-25277.53,0,0,0,-22640.45,0,-11427.37,-5.01,0,-17331.14,0,-18515.23,0,0,-13047.26,-88503.43,0,0,0,0
-117317.13,-9193.14,-95101.26,-3312.76,-26395.98,-30891.53,-49058.78,-224063.1,-10714.63,-80049.53,-431176.76,-66442.85,-63622.13,-36525.89,-24264.57,-166356.8,-279157.3,-76741.73,-31289.89,-14958.07,-18460.59,-2952.76,-76736.75,-3784.3,-91741.24,-26222.07,-17994.54,-40211.56,-36341.2,-50611.14,-195944.41,-195226.58,-203396.06,-6.26,-139039.71,-110281.86,-143442.3,-253488.92,-13927.63,-251393.26,-30010.32,-1056.5,-181435.31,-25257.5,-33978.36,-40450.64,-40477.17,-30828.79,-108445,-39291.65,-45802.42,0,-49946.89,-399875.69,-10985,-95316.48,-20279.49,-160998.84,-4328.9,0,-6.26,-51730.51,-8952.03,-73831.9,-110965.9,-97321.23,-87854.81,-74779.04,-125786.19,-40669.06,-173577.96,0,-32922.19,-28182.04,-2356.45,-11829.48,-180852.8,-145642.56,-392898.42,-238736.08,-158938.86,-31512.77,-131127.87,-152385.57,-24001.3,-18730.57,-73632.71,0,-312017.32,-253913.4,-32925.91,-79932.61,-88887.86,-21288.17,0,0,-47656.41,0,-117521.05,-42054.58,-1699.44,-5183.67,0,-61344.13,0,0,-21163.27,-146467.57,-6367.41,-24000.72,-31709.97,-4233.83
-84050.99,-31267.35,-57298.32,-35339.47,-37261.41,-28659.39,-33470.24,-109810.65,-37870.3,-64944.23,-188538.83,-80255.37,-26753.17,-70801.3,-44717.96,-113230.98,-167500.45,-39586.34,-52032.63,-33782.09,-62053.84,-19727.08,-66361.99,-20608.07,-57477.99,-49258.13,-57306.83,-44878.82,-35178.34,-40369.84,-124760.61,-76239.06,-105521.31,-18579.26,-74844.86,-64782.26,-103366.2,-93899.48,-42195.79,-82041.56,-68304.42,-13440.92,-89259.11,-66909.95,-21734.52,-47470.84,-54515.84,-34824.93,-69419.91,-42046.06,-43248.89,-28415.46,-51199.79,-163007.51,-56286.11,-41454.93,-50044.43,-143236.2,-12725.12,-6941.55,-5229.6,-61034.47,-11918.53,-38666.15,-74249.5,-70620.11,-84655.19,-39271.29,-58211.34,-15202.36,-82649.52,-8803.57,-44230.74,-14033.36,-13017.22,-30088.28,-99598.33,-77882.08,-188690.75,-108833.43,-211425.23,-67883.43,-85373.72,-98124.43,-66802.75,-49403.49,-47793.15,-13302.3,-94243.51,-114508.97,-50219.15,-106601.28,-106684.22,-38037.75,-16826.43,-8494.86,-29614.2,-7021.25,-57780.89,-40097.89,-11238.31,-28929.97,-26479.01,-54627.4,-18209.46,-10733.62,-39824.69,-83942.25,-28470.45,-32252.26,-39878.45,-28904.61
-12313.07,-2181.02,-9102.59,-4732.4,-4819.2,0,-2276.7,-58980.59,-7546.52,-39673.74,-102920.25,-23753.78,-33621.74,-32317.75,-2181.02,-22323.23,-58331.73,-10149.36,-21725.58,-11013.03,-43480.62,-2241.76,-16941.93,-2181.02,-23692.8,-15972.12,-13501.65,-18057.24,-4092.08,-18790.36,-51252.78,-76052.63,-73235.01,-3414.2,-20107.43,-38078.09,-61953.04,-25765.53,-16589.17,-27358.73,-20691.54,-2174.76,-27595.12,-4633.59,-10852.89,-8525.79,-10857.3,-2363.7,-7690.39,-2826.02,-24801.58,-3803.67,-32316.85,-78753.4,-17108.57,-26542.83,-6954.06,-26177.96,-2181.02,-2174.76,-2174.76,-5620.74,-2362.25,-3227.99,-23652.35,-17173.92,-28619.65,-20489.12,-23237.66,-2181.02,-13533.31,-2181.02,-6576.07,-2174.76,-2174.76,-2174.76,-13389.38,-14308.72,-88320.9,-37322.93,-47601.23,-9730.26,-11618.05,-34112.77,-14610.23,-21905.35,-19212.24,-2911.39,-35574.05,-20322.54,-2181.02,-8841.04,-26788.31,-14682,-2174.76,-3427.92,-6571.18,-960,-9858.17,-10745.44,-2174.76,-2181.02,-3058,-6347.97,-2181.02,-2174.76,-2450.32,-25097.67,-2752,-2241.5,-5762.48,-2181.02
-1445.43,-5.15,-190.11,0,-5.15,0,-5.15,-7489.25,-5.15,-4251.25,-51431.11,-12335.53,-2546.34,-481.86,-5.15,-3060.43,-12915.57,-5.15,-8905.54,-4977.47,-14752.29,-217.86,-12044.28,-142.86,-2935.84,-237.46,-1735.82,-17168.32,-1552.62,-15018.74,-12451.72,-54550.04,-60773.97,-5.15,-12783.57,-1903.52,-3952.46,-3295.57,-1948.09,-30654.42,-32047.08,0,-642.75,-15161.58,-3430.96,-1565.49,-2452.12,-5.15,0,0,-13866.48,-1748.36,-5.15,-24412.14,-8082.33,-7938.54,-5.15,-12456.67,-2868.65,0,0,-5.15,0,-5.15,-5.15,-20436.27,-8219.97,-8217.76,-12661.29,-5.15,-1348.48,0,-5.15,0,0,0,-5.15,-12146.15,-42552.32,-20591.59,-10406.31,-6900,-5.15,-2885.68,-5.15,-4829.73,-5.15,0,-19844.06,-10762.57,-5.15,-5.15,-11053.92,0,0,0,-9078.75,0,-5.15,-5.15,0,0,0,-2314.51,0,0,0,-2542.03,-12.46,-549.46,-2214.6,0
-1931.82,-5.1,-751.06,0,-5.1,0,-4448.33,-14568.64,-5.1,-7471.61,-34578.4,-4162.83,-1255.68,-652.06,-5.1,-13227.52,-3932.4,-5.1,-307.06,-1162.52,-3806.25,-382.06,-5.1,-5.1,-1272.31,-136.21,-1031.8,-2811.68,-1179.19,-5.1,-1267.81,-6923.03,-17222.53,-5.1,-1261.61,-1208.56,-3057.42,-5.1,-835.25,-5909.35,-4202.11,0,-1846,-292.21,0,0,-5.1,-5.1,0,0,-5.1,-5.1,-1941.15,-8598.69,-9214.76,-435.3,-5.1,-4018.4,-5.1,0,0,-5.1,0,-5.1,-10705.4,-5.1,-8050.4,-5.1,-7.06,-5.1,-621.78,0,-5.1,0,0,0,-5.1,-5.1,-17630.22,-6743.18,4962.9,0,-5.1,-5.1,-5.1,-5.1,-5.1,0,-6752.4,-3484.92,-5.1,-5.1,-5.1,0,-239.92,-4271.82,-894.31,0,-5.1,-3004.94,0,-150.49,-702.46,-12659.43,0,-2959.56,0,-413.56,0,-1029.46,-3057.9,0
-10840.86,-5.1,-5224.4,0,-12529,-345.46,-17469.03,-16684.24,-15319.48,-4428.69,-22656.28,-16071.07,-15742.11,-334.06,0,-18824.42,-14857.36,-5.1,-3182.39,-5077.94,-13444.44,-989.56,-1080.4,-5.1,-12023.11,-5307.75,-472.21,-3769.96,-1882.25,-6842.43,-8233.95,-10805.7,-21973.3,-5.1,-9497.67,-1958.61,-10457.73,-979.06,-1455,-18895.17,-2196.26,0,-6791.79,-1810.71,-27.46,0,-5.1,-288.31,-253.21,-112.21,-3219.65,-109.21,-4081.51,-8597.91,-5790.65,-473,-3534.27,-238.06,0,0,0,-5.1,0,-1387.89,-7266.61,-7886.97,-301.81,-6964.29,-256.81,-5.1,-431.85,0,-5.1,0,0,0,-5.1,-900.31,-21252.11,-5577.35,-5084.61,0,-2198.4,-5.1,-5.1,-3333.76,-5.1,0,-15055.21,-3095.68,-5.1,-2587.36,-160.06,-473.71,-3995.74,-16006.02,-6803.6,-1303.3,-8981.76,-2762.4,-830.98,-17878.38,-13836.33,-13141.4,0,0,-2121.58,-466.06,-2255.15,0,0,-64.96
-13976.01,-8181.84,-4385.84,0,-4728.88,-5326.48,-15883.18,-17293.62,-10874.7,-8653.02,-20407.67,-15095.76,-18385.83,-10438.23,0,-19143.87,-16139.56,-5.1,-7247.12,-17031.63,-15393.65,-6275.84,-15084.92,-1719.73,-13646.48,-14441.88,-25016.92,-750.5,0,-7307.84,-28823.01,-26993.41,-13845.05,-12585.84,-13490.03,-15589.18,-16977.19,-2574.98,-9141.27,-29919.44,-1033.84,-1862.74,-12325.37,-12665.09,0,-195.65,-262.25,-357.5,-581.9,-79.4,-259.37,-476.9,-16593.39,-10423.85,-30120.87,-79.73,-9025.91,-3925.84,0,-357.74,0,-5.1,0,-5.1,-9792.37,-15195.01,-14494.94,-14219.02,-12754.87,-5.1,-5.1,0,-5.1,0,0,0,-5.1,-21412.03,-29938.99,-12896.84,-5.1,0,-11750.84,-5.1,-5.1,-1202.27,-5.1,0,-27156.84,-5.1,-5.1,-210.5,-5.1,-18061.64,-15930.91,-2652.94,-19.25,-5323.35,-6882.84,-280.25,-725.15,-231.26,-2215.45,-514.05,-16015.19,-1487.77,-2717.64,-626.75,-164.9,-504.65,0,-2630.74
-13892.86,-13892.87,-12554.84,0,-13887.77,0,-13887.76,-15511.04,-16742.05,-15687.87,-22168.29,-14655.66,-16137.51,-13892.87,-14076.27,-14826.22,-15058.31,-3301.84,-10288.14,-16285.39,-16530.53,-10834.84,-13892.87,-1835.84,-14674.27,-13887.76,-25369.34,-9063.74,-15012.95,-13892.86,-29673.89,-27334.17,-14623.66,-4915.84,-13892.87,-15141.98,-16000.14,-5.1,-10434.84,-28122.29,-14147.01,-13887.76,-15412.71,-12645.89,-13887.76,-11232.74,-3345.48,0,-4167.74,-872.13,-4992.84,0,-20269.21,-30032.58,-14281.94,-5.1,-13887.77,-13892.88,-10777.74,0,0,-5.1,0,-13555.74,-16700.15,-13989.91,-13921.16,-13892.88,-13901.9,-13892.87,-8102.84,0,-5.1,0,0,-3821.74,-13892.86,-25788.23,-30271.28,-14438.55,-13892.87,-10240.74,-5.1,-5.1,-5.1,-10060.18,-5406.84,-1247.74,-27170.93,-5.1,-5.1,-2002.84,-5.1,-15228.75,-11458.74,-11657.77,-14518.91,-3392.74,-13892.86,-15449.09,-13620.84,-9723.74,-14737.05,-7162.84,-13892.86,0,-13892.86,-8398.84,-4376.74,-5080.77,-5408.77,0
-5.08,-5.08,-5.08,0,0,0,-13773.74,-5655.81,-142.6,-2613.59,-21096.68,-19444.01,-5.08,-5.08,0,-10992.81,-7202.81,-5.08,-5.08,-10700.81,-11822.74,-5.08,-22.96,0,-5.08,-2008.74,-15323.96,0,0,-13467.07,-18373.82,-15612.68,-9784.41,-5.08,-10333.3,-5.08,-14423.89,-5.08,-1559.42,-26543.85,-10284.82,0,-1946.45,-5924.1,-7521.74,-3548.14,-5.08,0,0,0,-5.08,-970.56,-10483.05,-1792.7,-457.27,-5.08,-13892.84,-5.08,0,0,0,-5.08,0,0,-5.08,-13892.84,-13410.81,-6190.81,-1636.81,-5.08,-5.08,0,0,0,0,0,-3279.81,-14726.04,-29560.34,-5.08,-5.08,0,-5.08,-5.08,-5.08,-5.08,-5.08,0,-27372.51,-5.08,-5.08,-5.08,-5.08,0,0,-5.08,-5.08,0,-5.08,-5.08,-220.74,0,-4476.81,-5.08,-3609.74,0,0,-5.08,0,0,0,0
-4251.47,-545.58,-4472.55,-4358.77,-4280.22,-6372.45,-26144.33,-3049.81,-27751.09,-22505.03,-52399.94,-3175.18,-3175.7,-2495.28,-6126.4,-8100.32,-24474.11,-4573.09,-4065.76,-12318.49,-14369.4,-6198.56,-20860.14,-5829.37,-2863.06,-10318.49,-56400.91,0,-10087.4,-10554.05,-48679.45,-37988.82,-17858.52,-4692.59,-30320.04,-10397.03,-54016.32,-5825.58,-11564.58,-43088.65,-9010.23,-7546.02,-22037.19,-33841.91,-3915.04,-11395.04,-7647.31,-8168.69,-6319.39,-21519.64,-16982.76,-13718.47,-61360.14,-18009.93,-9890.54,-6685.99,-6812.65,-12168.48,-7654.48,-612.83,-8413.67,-4500.78,-5009.01,-7328.57,-7039.72,-42035.77,-15086.2,-5980.08,-48264.89,-7632.75,-23337.38,-10599.5,-5318.53,-8284.18,-9351.1,-7347.3,-10070.93,-41846.7,-54442.49,-7254.57,-12186.64,-6201.83,-5966.04,-11854.54,-8480.67,-8082.2,-8179.48,-5489.16,-63074.32,-7803.89,-9149.12,-8914.52,-4674.91,-6573.77,-6667.4,-7508.04,-7683.35,0,-6843.09,-10767.08,-1427.98,-3871.86,-4080.98,-5484.99,-5849.13,-8554.68,-3664.3,-13112.12,-3356.64,-3226.82,-7569.95,-4094.51
-3075.08,-5.01,-5.01,0,0,-22636.25,-44316.56,-5.01,-59901.82,-147576.58,-170936.34,-5.01,-5.01,-5.01,-4115.48,-46805.29,-5.01,-3234.26,-13118.01,0,-13870.87,-17217.33,-5.01,-4949.87,-5.01,-29796.08,-78086.39,0,-80407.45,-32439.53,-118989.78,-89071.41,-76823.35,0,-60201.37,-79900.09,-117850.16,-5975.18,-21398.63,-80990.97,-12672.72,-10798.45,-25381.78,-49987.42,0,-12478.21,-14783.68,-17760.48,0,-9764.3,-29017.93,-16510.22,-464022.14,-70708.62,-12809.89,-6012.12,-114018.98,-11153.23,-3893.02,0,0,-7713.87,-8075.41,-16825.39,-69986.69,-215172.46,-70415.3,-38718.46,-5619.37,-13383.43,-48384.46,-6517.75,0,-10224.34,-10412.99,-10134.68,-10406.81,-391668.4,-116558.12,-61617.05,-3512.57,0,-14252.57,-38831.97,-4604.98,-85384.21,-12736.24,-78730.02,-127729.09,-31172.14,-50448.19,-38375.7,-365.38,-12945.36,-4989.93,-34504.77,-1774.78,0,-24168.98,-7694.96,-5.01,0,-17734.66,-4040.76,0,-16498.77,-4026.9,-5.01,0,0,0,-5.01
-29542.09,-9150.85,-5.01,-5.01,0,-5.01,-138683.1,-5.01,-5.01,-758559.41,-5.01,-13561.54,-32575.46,-5.01,-57479.78,-179234.97,-5.01,-5.01,-6268.53,0,-7495.56,-12620.75,-5.01,-8136.46,-5.01,-9243.44,-67735.78,0,-5.01,-473847.87,-260255.6,-159727.94,-5.01,-5.01,-77356.21,-105955.24,-148121.3,-5.01,-284267.06,-91879.41,-5.01,-214565.6,-8182.91,0,-1377.91,-5.01,-8461.06,-49907.33,0,-53551.06,-5.01,-28134.46,-671835.46,-5706.89,-29858.85,-5.01,-97932.71,-5.01,0,-5.01,-5117.77,0,-46535.58,-43733.63,-221940.94,-94621.69,-44126.12,-274756.15,-5.01,-163248.69,-5.01,-85725.29,0,-12810,-97,-122913.65,-136608.44,-784588.78,-298837.28,-315961.3,0,-65191.77,-102464.99,-46340.88,-48363.21,-30208.26,0,-575273.55,-344365.69,-101512.29,-52953,-25288.61,0,0,0,-22644.29,0,-11438.45,-5.01,0,-17540.63,0,-18596.56,0,0,-13051.1,-89214.31,0,0,0,0,-8417.94
