Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100,Run101,Run102,Run103,Run104,Run105,Run106,Run107,Run108,Run109,Run110,Run111
297.329,844.743,1118.89,735.712,773.994,625.66,854.065,751.862,844.538,633.039,768.366,773.359,879.409,822.497,813.636,236.58,439.595,407.544,649.525,357.965,618.695,405.463,614.56,687.006,372.106,736.396,689.873,733.757,365.948,644.059,742.881,778.573,306.913,741.865,784.272,1032.454,910.946,741.159,751.643,710.463,754.701,711.736,738.832,860.922,844.459,641.186,764.868,757.231,773.895,841.665,798.056,767.189,446.013,730.262,526.203,733.107,954.607,519.608,780.141,711.806,740.97,814.457,466.023,749.129,796.415,1097.789,423.297,722.589,547.654,1359.907,744.94,735.215,784.164,739.407,757.91,907.74,840.568,828.212,815.085,845.377,965.053,755.035,659.383,589.675,718.712,524.032,761.186,768.788,733.922,524.382,678.463,884.289,753.841,563.652,734.874,753.022,736.516,825.947,730.467,821.992,657.27,741.891,632.579,792.781,790.596,789.337,840.337,753.276,744.801,775.406,780.613,748.005
358.961,891.354,1360.436,773.122,838.705,831.977,840.82,782.754,691.018,624.919,941.651,773.098,1282.943,823.839,917.334,268.035,387.685,425.163,650.818,358.219,749.928,389.307,786.857,902.506,327.75,901.086,582.779,902.241,335.692,766.344,882.296,776.261,344.904,624.478,825.595,1576.828,945.821,797.727,790.521,657.229,821.325,842.659,821.709,906.352,890.952,864.923,771.234,792.725,660.044,1069.241,823.66,854.766,391.639,613.766,489.023,961.525,947.051,505.91,924.938,769.756,941.531,837.456,367.798,869.421,892.979,2158.909,499.46,835.908,462.171,981.203,838.958,772.034,762.985,845.087,972.74,1333.21,812.396,1118.409,866.803,681.212,960.446,934.337,777.296,710.996,734.639,441.856,1261.06,796.531,584.11,469.954,712.464,894.177,728.194,508.832,931.904,959.418,792.556,824.514,848.604,947.592,728.946,876.541,594.255,649.711,770.67,696.196,743.15,949.447,825.627,818.635,928.782,797.049
356.874,757.103,1220.831,693.228,801.153,783.024,721.215,699.399,622.214,501.488,791.707,691.157,1603.096,725.316,771.289,209.849,338.927,315.442,637.675,412.947,714.239,348.599,644.215,821.38,266.414,744.072,464.773,822.086,274.994,753.058,769.038,693.893,299.131,571.504,896.965,1830.724,949.439,1038.571,706.754,575.302,714.321,767.616,796.07,887.012,826.755,713.728,690.356,528.24,642.597,1071.658,903.319,858.903,341.695,556.159,380.473,776.988,843.425,492.486,832.669,700.016,806.713,737.135,302.306,845.53,753.032,1833.699,402.58,768.409,414.143,830.898,773.608,703.2,704.081,820.623,795.908,932.87,755.033,1084.613,952.909,613.972,802.027,630.787,678.705,730.108,549.673,341.074,945.455,708.276,567.629,614.789,517.774,744.316,635.957,450.345,843.364,1131.066,769.222,852.39,969.068,908.785,656.473,773.028,538.418,571.739,684.301,634.79,659.877,1074.1,756.617,746.639,837.168,707.579
352.098,673.321,1353.237,738.16,932.811,706.785,740.886,726.173,635.095,620.45,850.345,718.671,1582.26,740.672,808.117,214.215,387.16,356.218,657.813,624.72,760.62,374.444,635.802,887.207,356.469,773.695,469.967,883.717,285.93,742.275,862.029,718.409,294.845,596.572,1077.759,2679.099,911.902,882.734,691.43,617.154,891.189,799.13,755.161,948.309,962.871,733.706,718.959,661.347,696.679,1107.122,973.492,1033.179,431.697,584.14,394.483,848.583,896.126,554.744,877.49,719.286,905.792,782.319,388.126,892.243,684.846,2091.957,523.289,695.266,671.812,1030.242,737.998,717.295,874.775,914.324,821.728,918.638,784.836,1221.965,980.047,622.475,1000.726,665.806,772.892,656.437,525.966,343.159,1046.846,698.884,524.9,656.602,679.863,682.803,653.955,507.083,888.327,1020.587,925.931,783.499,724.283,1094.501,672.591,744.634,526.408,539.091,731.622,723.472,726.495,1093.04,741.018,710.573,920.899,740.645
431.369,602.91,1731.097,648.891,819.378,634.327,657.342,646.206,550.599,614.418,784.235,639.131,1675.503,642.264,710.206,284.899,437.32,333.571,620.594,771.829,632.647,694.218,653.114,742.517,429.558,698.876,443.057,737.612,268.199,603.912,768.965,642.879,307.123,511.906,1317.401,3427.757,866.517,843.502,736.445,527.233,784.546,671.053,664.504,791.219,796.433,623.185,659.364,229.687,616.208,899.947,898.858,1229.402,507.511,513.536,456.579,729.207,1028.254,590.532,776.892,641.146,770.798,701.919,320.02,879.796,715.978,2598.677,600.654,623.003,791.533,975.686,699.105,654.69,813.364,809.206,729.369,766.506,812.386,1107.425,773.158,493.536,1067.401,582.7,663.644,579.223,487.504,363.416,929.236,603.727,469.215,701.96,444.1,610.144,697.268,600.99,758.4,894.396,780.52,864.421,527.167,1003.686,591.857,651.57,581.778,492.129,648.593,552.218,584.473,908.067,665.853,675.206,1662.614,654.086
860.177,494.286,1494.924,636.785,731.936,617.935,641.974,624.897,563.168,692.74,728.822,627.695,4492.491,628.579,669.166,602.658,497.61,401.665,670.784,990.528,593.52,931.363,512.061,698.474,691.168,723.517,581.49,677.711,360.25,576.85,731.707,628.382,304.734,518.499,1277.333,7025.272,828.441,897.38,761.599,522.88,1273.835,668.845,636.797,732.88,704.768,564.372,632.355,311.707,600.204,830.607,925.934,1276.267,615.323,497.871,592.236,738.671,778.409,625.435,754.92,629.46,724.691,701.332,330.211,768.233,801.859,2889.009,829.412,601.142,916.748,979.248,687.832,624.673,710.131,1117.505,699.15,695.066,790.514,1086.801,709.695,427.316,3256.84,503.101,619.432,547.193,602.766,486.73,779.649,535.651,527.432,873.166,591.371,772.401,681.44,677.026,760.097,788.046,769.242,906.28,549.993,976.554,577.782,620.082,557.152,519.235,640.211,523.449,643.619,896.594,644.446,656.363,1461.528,627.355
900.056,715.984,2504.639,665.572,728.413,651.551,670.029,652.429,604.337,714.951,768.632,662.504,2316.208,652.852,766.907,820.447,549.987,485.276,677.164,1204.357,640.421,1002.789,594.749,770.619,826.134,803.306,638.469,762.426,472.296,621.528,878.706,660.179,257.433,540.177,2284.583,4570.978,765.991,880.095,791.215,541.172,2109.184,709.381,703.839,771.064,701.303,626.546,664.055,742.992,575.916,971.595,894.672,3257.801,627.596,537.751,725.384,813.213,748.984,678.59,835.835,660.622,761.825,710.134,358.213,714.188,712.203,7817.474,896.338,649.426,905.905,1801.628,702.023,664.03,771.457,3007.912,716.094,719.932,826.267,2600.635,1833.027,451.185,1653.647,529.823,641.369,591.522,625.548,564.541,1393.754,620.629,545.973,905.786,585.373,850.668,952.719,867.027,773.426,812.674,680.91,993.244,618.42,936.913,633.936,668.007,621.382,567.117,666.004,568.012,614.328,873.813,669.055,704.151,1675.951,685.362
974.728,878.242,2192.724,763.772,1063.998,832.378,789.24,752.438,767.736,746.426,863.018,761.939,1261.393,806.832,852.473,900.322,604.119,575.035,776.578,1293.689,771.255,938.927,1087.128,890.487,836.003,961.216,703.268,888.461,554.007,810.135,905.528,755.816,530.541,622.018,1733.556,2716.336,1395.202,887.645,1108.063,648.372,1045.56,774.438,824.616,863.835,815.823,772.664,756.71,844.136,677.139,1023.696,1204.746,1419.986,598.572,604.651,848.309,925.532,876.936,852.953,926.198,760.205,897.555,805.942,525.596,801.911,810.206,4840.312,1006.458,785.646,1020.115,1063.651,873.337,756.703,823.086,1108.688,841.991,817.68,929.1,2250.55,1160.272,673.313,1172.727,887.506,743.908,758.98,718.16,603.024,1406.457,781.714,730.633,1019.63,825.676,906.381,1382.214,964.094,915.853,938.973,765.007,1055.864,800.846,998.54,708.305,762.068,762.158,677.409,770.187,704.825,947.323,986.997,819.199,821.482,2230.872,1005.178
930.067,788.29,1723.127,816.898,860.843,859.566,970.084,811.262,738.284,800.435,907.508,867.196,1396.608,838.92,945.581,859.831,667.542,464.803,935.781,993.598,803.959,838.832,691.836,1026.553,723.623,971.249,903.18,1061.318,593.856,905.568,932.273,805.756,435.381,663.686,2437.041,1755.421,1496.653,955.546,1164.637,729.338,929.213,897.552,970.646,944.084,832.302,837.793,804.947,1014.8,682.972,1006.742,904.551,1152.183,560.185,1337.377,803.961,865.713,864.035,875.908,967.812,810.172,1020.826,867.662,386.016,834.645,775.765,2226.015,938.274,891.233,1090.629,1745.341,883.194,820.174,865.344,1436.868,892.229,949.335,974.982,1550.522,1085.734,685.063,2101.889,1046.344,959.102,781.786,776.454,605.507,1833.819,965.328,595.542,1027.642,566.343,1166.836,1551.542,991.006,959.9,1081.51,1146.195,981.779,1096.718,1039.346,759.169,819.895,890,865.838,822.318,770.942,979.301,1043.424,864.331,878.366,2178.779,937.384
913.937,696.743,1597.149,612.175,672.176,620.218,770.555,625.416,750.471,647.458,750.745,606.483,1108.036,670.339,708.927,729.754,584.066,545.099,799.558,935.233,644.033,726.547,491.183,750.546,779.739,696.491,812.597,824.131,550.575,691.581,741.756,605.723,378.935,492.039,1641.667,1575.237,1181.634,728.702,835.622,658.118,748.099,654.327,651.369,661.275,619.434,681.546,627.762,1091.751,470.641,734.159,717.663,856.517,541.285,1201.779,920.007,915.331,637.589,793.33,746.806,645.231,709.314,681.172,457.7,595.94,568.491,1587.677,933.465,547.802,993.105,1436.657,592.023,607.105,642.076,1201.463,766.691,706.092,777.768,1532.208,835.773,654.55,1503.751,844.909,646.313,719.859,778.331,625.293,1270.486,696.854,554.695,947.12,658.339,734.131,1153.875,898.564,709.496,755.595,914.402,785.156,778.669,780.708,598.042,703.82,1006.067,656.877,615.166,547.387,711.589,764.039,642.247,677.484,1715.056,731.913
634.313,712.48,958.885,813.671,698.64,709.123,585.94,656.278,605.482,563.578,668,649.534,663.268,701.87,696.19,630.797,576.125,498.063,605.643,707.649,691.861,630.021,418.645,640.574,839.715,472.859,651.842,691.476,415.627,502.543,605.508,483.505,313.017,662.68,1194.314,887.235,775.186,725.013,708.544,728.51,664.297,624.579,629.469,653.091,654.984,517.635,651.372,648.165,629.414,1107.823,697.126,657.215,467.37,645.749,728.475,474.886,762.032,633.316,756.457,665.054,703.443,671.141,278.378,660.846,713.417,920.514,719.889,563.604,680.07,714.129,636.335,646.493,664.1,731.761,710.394,662.409,672.051,868.478,658.333,813.342,718.098,689.772,622.413,763.689,629.487,618.781,813.406,694.274,656.506,681.242,466.231,801.261,648.651,639.253,619.794,767.931,649.426,651.537,593.411,682.542,663.972,1049.754,686.602,776.004,645.248,779.254,540.904,683.819,633.871,673.736,806.312,762.198
646.951,689.344,904.469,676.378,694.247,767.846,575.095,647.259,526.091,463.103,655.606,655.89,661.326,699.25,680.681,509.89,500.456,511.734,591.217,689.281,660.696,534.114,516.368,692.677,490.368,577.658,643.289,673.692,358.185,527.987,643.698,512.333,348.659,660.028,1013.284,809.664,690.455,712.684,672.171,636.004,707.814,641.687,634.169,674.091,645.698,485.74,653.426,847.865,673.631,1029.65,691.275,665.44,409.2,663.578,679.355,456.833,693.924,664.792,746.821,672.177,673.377,694.084,297.659,644.101,674.934,871.584,669.057,506.463,675.111,752.412,800.02,655.19,635.139,769.391,712.302,660.355,585.238,816.194,666.691,743.768,792.401,603.902,655.715,703.806,596.008,608.425,793.383,741.165,556.478,683.374,422.034,728.462,643.04,675.032,622.945,723.509,647.843,684.792,657.7,687.023,640.905,781.639,771.549,635.752,646.187,693.834,516.328,672.517,712.43,627.532,806.686,684.643
734.606,808.658,854.899,737.108,869.53,831.782,693.149,729.765,673.093,480.464,846.434,784.316,763.359,847.34,763.729,500.591,477.846,463.514,828.497,812.004,810.711,469.541,672.173,829.227,521.133,600.419,600.261,751.944,375.146,598.615,697.739,612.817,334.317,743.072,982.933,799.062,818.95,811.567,784.284,724.486,767.543,783.584,746.542,819.224,757.191,670.726,730.226,845.222,699.112,1052.272,754.748,752.98,380.745,743.547,704.902,638.682,753.507,705.038,784.131,741.842,783.323,737.273,317.722,768.232,646.376,919.865,829.742,628.267,720.727,780.927,791.416,735.326,694.707,808.03,770.846,772.447,838.764,776.97,972.399,657.27,940.944,792.405,778.102,721.281,605.767,599.225,823.312,1073.481,573.704,747.359,501.911,811.236,782.068,801.536,718.873,753.518,733.97,741.81,692.038,758.314,712.353,878.91,840.38,620.709,778.131,725.372,624.939,763.835,740.597,728.519,890.223,831.657
821.964,850.611,1216.891,858.442,1133.802,751.706,870.53,1167.681,862.4,440.039,1015.016,797.828,780.168,847.527,869.968,455.128,520.574,549.013,690.891,817.21,934.274,395.959,758.59,908.391,449.191,746.012,663.222,898.219,349.97,678.331,917.878,819.11,323.316,678.805,730.67,1094.085,820.251,802.115,797.032,619.552,809.82,821.943,829.972,791.705,930.139,783.202,755.906,727.38,620.864,655.789,951.011,821.836,438.563,706.763,599.087,800.843,853.308,608.74,969.093,733.114,831.642,851.556,276.369,897.803,776.898,864.706,693.436,883.635,681.133,852.05,798.762,770.91,787.545,837.223,851.267,846.806,921.033,823.808,845.248,541.321,1140.695,841.411,1218.878,672.271,659.113,549.353,816.573,1040.702,538.397,698.384,416.023,932.988,752.069,844.063,842.042,907.055,817.351,859.324,955.983,949.398,632.308,876.375,853.058,551.293,849.522,703.188,777.372,887.1,793.835,770.288,2616.564,1028.675
657.049,877.576,983.451,803.623,1492.244,662.311,738.006,1073.664,748.319,448.743,1057.841,743.813,697.158,771.251,781.701,368.919,438.794,548.788,552.561,813.832,1052.67,352.238,609.595,827.081,364.506,690.46,485.911,771.15,298.681,717.379,790.042,681.305,333.79,735.671,1401.68,1007.657,951.254,734.504,861.89,559.077,719.633,707.347,735.098,716.335,786.289,726.096,752.22,605.254,568.099,589.869,728.964,744.889,326.956,586.522,538.317,694.651,737.037,476.611,816.215,795.754,776.168,781.17,328.31,741.38,693.32,814.163,651.035,839.766,612.121,687.696,730.288,693.63,688.605,810.472,766.8,717.169,840.325,831.71,749.29,434.896,847.709,763.817,790.973,559.067,567.881,493.178,739.982,812.896,453.159,683.896,334.821,856.967,879.792,606.72,742.526,780.109,697.777,752.242,898.573,872.852,582.128,826.188,654.449,638.852,748.613,686.542,668.221,769.127,782.557,694.252,4373.286,947.414
649.331,761.713,725.267,837.261,1570.449,656.741,730.719,1221.736,749.451,400.455,1216.037,695.999,716.51,756.785,807.223,393.559,512.12,527.7,537.317,904.889,1146.574,214.239,743.133,832.212,508.707,700.279,477.517,773.389,468.789,770.798,861.999,665.513,397.916,794.17,1473.544,855.535,1282.536,753.298,805.706,599.913,700.767,714.576,797.376,710.376,883.201,759.077,859.08,588.078,592.296,612.335,758.29,896.971,337.359,658.555,608.683,845.816,725.723,472.186,1001.225,942.697,831.584,796.542,335.859,823.897,720.609,935.372,646.54,1692.349,644.876,666.645,794.196,737.601,706.976,1003.548,838.05,872.25,879.513,694.782,782.782,506.38,884.516,718.831,869.923,553.414,574.044,465.704,788.483,794.251,464.913,594.66,366.233,766.118,869.063,600.392,756.436,897.264,751.063,802.668,846.06,849.111,428.465,899.93,544.436,686.62,817.246,601.294,643.103,808.497,700.841,731.962,4635.237,856.43
550.379,671.251,538.063,632.907,1850.562,645.647,624.886,988.924,657.348,472.736,1067.115,644.57,639.298,794.879,677.315,429.701,497.109,591.074,469.53,906.845,998.776,471.138,619.558,727.765,486.949,673.347,474.415,651.827,477.32,574.946,700.764,599.417,666.206,749.388,1312.676,821.364,1526.256,652.679,690.415,535.254,615.633,648.033,770.983,650.304,749.631,675.466,715.981,497.204,525.309,540.182,654.58,786.607,607.555,550.467,576.602,677.492,617.069,380.87,875.402,873.327,791.202,700.662,353.027,580.902,648.144,840.312,544.331,1450.02,766.739,655.974,681.885,647.53,625.994,797.791,802.847,802.637,752.267,652.915,707.495,436.802,856.617,630.813,773.592,551.528,607.522,478.27,730.823,694.194,616.253,538.598,330.651,692.222,824.259,559.007,710.168,817.087,650.081,744.936,768.127,758.783,403.557,902.376,501.064,722.031,884.157,521.856,616.66,707.459,631.42,661.111,3688.71,759.254
532.393,671.851,566.599,635.718,1572.48,633.962,596.696,904.005,664.11,655.049,904.375,527.242,629.028,800.654,696.576,602.408,636.026,760.191,530.844,714.728,965.816,343.864,556.416,712.627,724.767,634.115,774.52,579.89,679.925,533.587,710.03,547.113,1105.538,664.788,1499.219,1036.098,1424.684,642.895,670.613,512.006,584.365,626.209,713.383,622.473,763.605,635.247,806.923,462.352,517.646,518.812,665.353,715.417,848.611,533.233,532.753,628.183,533.698,400.452,775.455,757.771,723.34,700.906,454.14,719.867,623.822,714.894,531.126,973.294,657.374,614.912,637.125,624.183,594.733,719.238,719.791,716.26,748.258,662.036,1123.355,532.667,735.734,587.04,726.508,544.279,647.449,748.913,671.182,686.745,720.815,522.322,282.252,542.128,741.925,543.215,463.048,818.004,588.664,736.382,767.586,756.667,443.29,763.28,524.459,655.525,741.176,527.033,557.697,698.654,565.046,623.901,3896.138,714.232
554.504,725.395,652.939,624.868,5137.119,667.392,645.952,792.038,659.668,822.435,881.745,626.328,660.174,855.523,731.125,654.09,695.962,757.578,656.121,698.481,915.244,433.917,573.985,764.843,764.89,647.124,895.789,778.71,1001.124,661.184,675.168,623.969,1249.092,653.822,4423.279,2483.437,2761.857,926.576,714.123,542.831,1228.338,661.767,768.095,668.485,770.154,648.557,832.377,491.769,540.901,550.739,677.345,1463.495,559.233,574.366,496.747,650.493,631.221,569.569,792.298,713.332,749.758,690.038,407.063,763.114,656.185,2246.934,557.082,902.325,649.57,631.656,1216.17,657.453,611.573,784.737,702.315,727.582,792.082,1086.79,3108.265,585.104,1830.584,616.354,767.256,814.747,691.723,737.143,671.346,752.079,1050.688,564.578,290.724,705.664,726.199,494.883,634.067,814.032,668.254,716.901,775.231,789.38,413.642,795.581,720.737,671.549,755.882,573.443,680.644,741.691,636.052,653.701,9523.587,725.042
667.853,876.164,707.194,795.867,2109.563,725.391,791.205,878.652,761.659,913.835,944.521,1072.345,756.996,938.499,856.386,660.28,759.867,770.291,726.783,728.5,977.351,790.631,727.602,901.77,969.071,747.384,1140.356,1103.115,1101.762,763.276,803.904,793.764,1503.482,718.818,1918.111,1119.726,1635.569,1024.899,824.518,603.787,1030.428,734.437,842.443,945.537,907.06,784.591,1001.389,670.651,610.416,1009.563,848.002,1110.449,1057.242,642.991,498.146,712.065,745.906,693.011,896.12,827.794,755.16,803.079,741.777,894.742,751.83,1096.654,598.92,933.623,698.149,806.823,1245.635,751.574,865.511,1105.763,900.828,832.753,891.178,1030.866,1237.252,663.16,1119.576,755.597,842.473,1023.087,1016.798,862.448,975.838,1087.855,1608.865,612.787,390.3,863.522,892.432,465.887,1012.735,1006.665,775.546,792.579,906.691,922.172,520.758,1138.848,806.213,832.275,837.01,692.43,706.875,844.486,775.877,759.157,5417.695,845.7
835.423,1004.261,1224.148,749.626,1948.239,771.033,881.074,903.345,833.952,928.183,1122.353,805.376,818.319,1061.864,905.091,635.526,713.795,778.395,656.054,1519.989,999.051,1035.747,851.438,993.805,668.574,838.802,1798.169,1090.024,1011.124,839.503,1063.937,984.407,2503.75,1028.68,1498.106,1393.764,2134.354,991.788,903.931,836.009,1153.957,800.098,910.319,968.657,929.271,817.347,969.71,952.106,675.563,517.103,903.223,818.735,827.5,694.221,518.041,798.954,760.648,622.672,905.782,762.979,1125.678,811.278,415.115,938.639,825.994,1137.208,645.522,918.684,1248.234,863.031,1650.072,817.775,824.109,1287.877,937.255,898.178,892.442,980.934,1271.602,631.471,895.057,933.06,972.726,1733.931,960.419,908.027,978.342,757.606,1897.628,1001.021,447.014,1095.007,933.234,286.178,939.183,978.208,790.26,803.352,896.497,959.354,671.152,1067.919,1772.551,963.445,863.634,875.443,890.153,936.055,922.853,811.397,3151.636,873.014
785.574,692.158,1008.22,817.49,1433.124,640.993,626.498,686.265,579.402,1072.985,802.431,538.245,605.898,710.401,694.468,537.688,609.315,709.408,651.705,1213.652,764.556,781.322,696.133,672.75,652.238,633.42,873.702,805.978,936.052,695.29,694.912,679.97,1819.721,834.942,1146.546,1041.141,1753.964,828.309,650.983,699.729,931.523,633.908,663.311,654.452,742.023,659.319,750.44,1102.324,497.333,392.019,658.206,676.523,905.926,563.895,503.923,610.692,690.71,713.746,807.613,757.345,871.225,627.896,348.544,734.93,621.626,881.824,597.69,668.418,933.73,718.559,1638.122,627.064,664.513,987.434,689.183,683.547,837.297,814.998,1053.175,485.069,700.649,631.119,743.825,1374.441,855.1,819.34,713.733,610.499,1379.905,1009.461,419.757,868.064,730.21,365,915.993,779.522,614.424,601.468,618.871,800.136,751.913,840.297,1027.937,706.281,718.559,561.532,707.682,707.562,807.625,625.677,1675.217,684.141
670.454,687.314,658.022,558.364,711.793,717.143,480.387,724.108,603.561,592.705,774.961,669.248,655.24,629.917,649.726,561.148,651.774,666.079,728.429,660.732,666.948,826.199,696.345,646.55,532.598,647.48,696.023,650.84,646.739,585.662,640.816,474.491,683.945,644.047,716.211,716.776,874.39,666.411,666.512,664.966,1101.12,649.514,720.64,692.309,1037.388,519.828,738.824,739.705,648.792,660.912,630.327,667.728,690.166,701.34,484.682,623.026,627.677,620.912,689.838,615.824,717.249,614.787,321.373,698.581,682.855,669.057,475.366,698.722,695.315,675.997,933.152,654.487,647.043,686.239,682.649,687.652,788.325,699.331,674.952,417.516,669.208,705.697,737.217,778.816,644.854,653.377,708.977,772.917,724.573,691.821,417.067,606.36,758.358,403.046,746.261,698.117,714.449,627.517,676.464,740.592,667.9,652.535,626.896,649.56,670.646,659.369,504.672,647.313,509.358,656.938,1322.494,730.386
597.627,674.459,654.101,559.394,679.119,638.198,455.294,690.498,673.568,658.172,760.177,724.685,666.759,664.17,670.743,478.677,576.518,630.828,631.475,666.787,671.431,573.671,671.281,664.563,512.957,675.14,619.006,725.693,630.502,570.609,664.657,531.334,645.227,650.343,732.867,695.637,801.861,694.671,667.897,655.504,767.581,661.976,677.52,698.79,809.043,458.331,727.428,755.6,551.332,689.6,660.087,685.827,808.643,640.287,465.082,800.689,757.494,660.277,682.898,492.995,684.184,691.782,412.539,688.335,656.297,671.141,379.158,679.814,662.656,687.39,844.982,653.525,668.92,727.002,672.158,688.484,724.073,725.378,658.545,380.946,684.681,701.973,757.374,733.266,704.649,665.582,687.49,729.658,636.928,711.317,374.751,651.449,768.008,352.587,712.193,669.66,700.686,673.316,759.126,681.714,392.532,695.271,662.145,755.16,694.967,641.89,693.979,655.626,508.561,659.93,1215.413,739.439
528.976,742.572,729.686,714.408,751.893,758.481,630.181,817.106,696.643,795.106,826.759,718.008,735.631,816.977,745.371,447.089,477.463,547.872,604.71,734.674,821.698,593.573,774.154,765.494,749.652,812.759,782.629,977.466,736.329,857.46,831.244,611.209,739.252,729.274,755.092,763.493,805.397,756.842,749.121,732.084,1102.184,808.476,796.924,767.023,889.415,617.465,902.317,754.788,484.711,741.448,742.922,736.336,655.954,769.831,456.958,859.199,772.516,675.804,760.141,610.81,755.223,766.643,300.143,789.715,741.422,747.521,420.698,770.139,795.526,720.679,789.331,760.3,860.131,938.906,766.129,746.635,826.391,742.081,737.238,441.75,756.208,878.856,798.937,780.924,821.137,679.371,769.856,823.518,774.738,772.354,350.944,831.985,855.732,341.529,809.834,734.989,844.154,784.082,750.754,776.71,378.015,752.619,784.466,763.801,831.292,735.377,669.937,738.619,602.458,740.935,1205.153,929.192
522.566,808.915,756.155,856.466,844.612,979.065,739.526,1054.273,598.953,824.875,932.603,857.473,816.135,853.254,869.848,400.075,438.23,550.469,615.026,618.313,901.307,496.401,737.214,930.66,565.864,886.88,825.682,1236.666,702.365,951.378,919.767,779.363,687.697,648.421,819.632,845.539,724.826,872.279,749.265,634.996,801.799,810.08,942.921,903.427,1055.323,740.485,926.776,748.82,514.278,879.609,811.609,809.6,600.813,692.252,464.114,789.5,778.784,626.791,880.7,787.96,847.737,835.658,405.144,821.268,861.682,830.487,331.537,815.175,822.24,837.706,760.992,816.609,824.154,865.989,746.326,763.416,944.151,846.381,877.511,332.775,785.893,903.843,844.467,758.522,886.293,626.084,807.717,877.21,1055.594,831.957,273.039,876.315,1033.433,302.648,787.319,691.433,807.176,831.652,723.146,961.119,347.845,870.133,640.609,708.747,834.028,624.834,719.95,869.647,712.276,934.823,722.188,920.779
401.955,692.535,689.051,755.979,818.086,851.667,662.033,868.932,508.034,700.335,898.076,816.462,745.554,810.964,759.647,339.408,360.264,511.027,529.842,550.679,827.31,435.432,607.009,817.903,437.582,810.684,707.565,1000.005,570,767.814,804.638,669.662,552.688,526.783,776.097,730.417,662.63,838.236,743.259,563.967,705.698,735.51,826.921,723.957,963.975,653.232,898.642,643.148,440.007,768.794,708.059,707.044,562.152,701.162,378.685,726.994,700.472,735.715,780.49,724.206,767.092,729.586,322.701,762.034,756.873,781.76,276.308,783.565,703.842,786.611,658.533,757.838,799.689,992.275,712.549,707.237,859.991,783.869,793.897,283.186,741.942,840.257,810.353,760.82,709.309,560.045,757.241,917.349,764.137,670.556,452.368,831.393,857.12,297.272,746.642,859.779,754.092,804.969,699.581,883.386,280.971,734.235,570.706,622.257,768.754,558.3,611.128,772.628,859.09,926.146,1204.461,828.279
521.667,663.147,676.385,824.531,873.267,875.786,682.541,868.41,517.105,707.711,1062.207,874.214,708.59,836.08,805.982,325.724,332.016,605.75,481.684,576.386,837.048,477.393,834.964,980.616,403.235,961.625,752.751,1108.084,584.205,632.939,797.654,706.657,568.473,590.012,769.407,789.122,680.068,712.243,864.987,577.417,716.573,789.157,693.123,814.961,1004.606,678.954,1145.088,597.894,332.013,808.918,723.62,729.516,420.617,700.725,394.982,774.229,752.747,679.726,820.858,720.152,817.195,773.234,287.932,703.025,787.223,798.937,299.569,797.495,664.443,721.991,758.102,932.578,814.384,976.529,682.049,706.655,909.206,877.807,835.524,301.046,770.801,876.464,809.12,859.896,677.408,286.758,742.935,1185.257,811.169,714.609,285.909,844.009,943.484,393.073,959.402,815.231,702.095,832.097,745.198,1037.332,288.418,743.877,584.563,599.909,902.874,581.131,776.434,804.422,721.424,928.392,1259.362,833.748
451.708,586.073,578.719,758.121,831.743,824.797,602.94,744.54,543.125,563.626,940.272,753.62,651.163,784.118,716.932,299.107,353.151,688.581,605.956,497.88,749.814,524.549,672.939,870.373,538.164,850.516,656.972,999.25,525.838,599.55,687.224,608.176,497.571,500.059,678.956,697.611,577.251,640.397,781.7,448.73,617.819,679.294,678.099,729.665,817.27,600.591,885.839,558.891,336.736,711.156,694.594,660.993,421.22,573.09,447.669,649.507,646.794,601.905,736.521,638.613,778.644,769.243,254.858,523.244,742.424,794.564,382.884,705.249,535.014,664.357,637.253,984.94,750.061,830.025,505.274,604.996,794.039,866.614,779.142,285.335,643.992,878.139,772.323,680.479,574.485,377.447,643.133,878.731,798.974,651.301,254.613,644.846,847.539,459.22,873.19,850.762,624.745,805.509,630.447,926.23,294.898,774.704,514.405,548.517,787.439,514.577,612.832,692.104,627.802,882.121,604.622,716.906
