,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsToEmpty
4423,21,8.5,9.5,38
4424,21,8.5,10,21
4425,21,8.5,10.5,14
4426,21,8.5,11,11
4427,21,8.5,11.5,9
4428,21,9,3,40
4429,21,9,3.5,40
4430,21,9,4,40
4431,21,9,4.5,40
4432,21,9,5,40
4433,21,9,5.5,40
4434,21,9,6,40
4435,21,9,6.5,40
4436,21,9,7,40
4437,21,9,7.5,40
4438,21,9,8,40
4439,21,9,8.5,40
4440,21,9,9,40
4441,21,9,9.5,40
4442,21,9,10,38
4443,21,9,10.5,21
4444,21,9,11,14
4445,21,9,11.5,11
4446,21,9.5,3,40
4447,21,9.5,3.5,40
4448,21,9.5,4,40
4449,21,9.5,4.5,40
4450,21,9.5,5,40
4451,21,9.5,5.5,40
4452,21,9.5,6,40
4453,21,9.5,6.5,40
4454,21,9.5,7,40
4455,21,9.5,7.5,40
4456,21,9.5,8,40
4457,21,9.5,8.5,40
4458,21,9.5,9,40
4459,21,9.5,9.5,40
4460,21,9.5,10,40
4461,21,9.5,10.5,38
4462,21,9.5,11,21
4463,21,9.5,11.5,14
4464,21,10,3,40
4465,21,10,3.5,40
4466,21,10,4,40
4467,21,10,4.5,40
4468,21,10,5,40
4469,21,10,5.5,40
4470,21,10,6,40
4471,21,10,6.5,40
4472,21,10,7,40
4473,21,10,7.5,40
4474,21,10,8,40
4475,21,10,8.5,40
4476,21,10,9,40
4477,21,10,9.5,40
4478,21,10,10,40
4479,21,10,10.5,40
4480,21,10,11,38
4481,21,10,11.5,21
4482,21,10.5,3,40
4483,21,10.5,3.5,40
4484,21,10.5,4,40
4485,21,10.5,4.5,40
4486,21,10.5,5,40
4487,21,10.5,5.5,40
4488,21,10.5,6,40
4489,21,10.5,6.5,40
4490,21,10.5,7,40
4491,21,10.5,7.5,40
4492,21,10.5,8,40
4493,21,10.5,8.5,40
4494,21,10.5,9,40
4495,21,10.5,9.5,40
4496,21,10.5,10,40
4497,21,10.5,10.5,40
4498,21,10.5,11,40
4499,21,10.5,11.5,38
4500,21,11,3,40
4501,21,11,3.5,40
4502,21,11,4,40
4503,21,11,4.5,40
4504,21,11,5,40
4505,21,11,5.5,40
4506,21,11,6,40
4507,21,11,6.5,40
4508,21,11,7,40
4509,21,11,7.5,40
4510,21,11,8,40
4511,21,11,8.5,40
4512,21,11,9,40
4513,21,11,9.5,40
4514,21,11,10,40
4515,21,11,10.5,40
4516,21,11,11,40
4517,21,11,11.5,40
4518,21,11.5,3,40
4519,21,11.5,3.5,40
4520,21,11.5,4,40
4521,21,11.5,4.5,40
4522,21,11.5,5,40
4523,21,11.5,5.5,40
4524,21,11.5,6,40
4525,21,11.5,6.5,40
4526,21,11.5,7,40
4527,21,11.5,7.5,40
4528,21,11.5,8,40
4529,21,11.5,8.5,40
4530,21,11.5,9,40
4531,21,11.5,9.5,40
4532,21,11.5,10,40
4533,21,11.5,10.5,40
4534,21,11.5,11,40
4535,21,11.5,11.5,40
4536,21,12,3,40
4537,21,12,3.5,40
4538,21,12,4,40
4539,21,12,4.5,40
4540,21,12,5,40
4541,21,12,5.5,40
4542,21,12,6,40
4543,21,12,6.5,40
4544,21,12,7,40
4545,21,12,7.5,40
4546,21,12,8,40
4547,21,12,8.5,40
4548,21,12,9,40
4549,21,12,9.5,40
4550,21,12,10,40
4551,21,12,10.5,40
4552,21,12,11,40
4553,21,12,11.5,40
4554,21,12.5,3,40
4555,21,12.5,3.5,40
4556,21,12.5,4,40
4557,21,12.5,4.5,40
4558,21,12.5,5,40
4559,21,12.5,5.5,40
4560,21,12.5,6,40
4561,21,12.5,6.5,40
4562,21,12.5,7,40
4563,21,12.5,7.5,40
4564,21,12.5,8,40
4565,21,12.5,8.5,40
4566,21,12.5,9,40
4567,21,12.5,9.5,40
4568,21,12.5,10,40
4569,21,12.5,10.5,40
4570,21,12.5,11,40
4571,21,12.5,11.5,40
4572,21,13,3,40
4573,21,13,3.5,40
4574,21,13,4,40
4575,21,13,4.5,40
4576,21,13,5,40
4577,21,13,5.5,40
4578,21,13,6,40
4579,21,13,6.5,40
4580,21,13,7,40
4581,21,13,7.5,40
4582,21,13,8,40
4583,21,13,8.5,40
4584,21,13,9,40
4585,21,13,9.5,40
4586,21,13,10,40
4587,21,13,10.5,40
4588,21,13,11,40
4589,21,13,11.5,40
4590,21,13.5,3,40
4591,21,13.5,3.5,40
4592,21,13.5,4,40
4593,21,13.5,4.5,40
4594,21,13.5,5,40
4595,21,13.5,5.5,40
4596,21,13.5,6,40
4597,21,13.5,6.5,40
4598,21,13.5,7,40
4599,21,13.5,7.5,40
4600,21,13.5,8,40
4601,21,13.5,8.5,40
4602,21,13.5,9,40
4603,21,13.5,9.5,40
4604,21,13.5,10,40
4605,21,13.5,10.5,40
4606,21,13.5,11,40
4607,21,13.5,11.5,40
4608,21,14,3,40
4609,21,14,3.5,40
4610,21,14,4,40
4611,21,14,4.5,40
4612,21,14,5,40
4613,21,14,5.5,40
4614,21,14,6,40
4615,21,14,6.5,40
4616,21,14,7,40
4617,21,14,7.5,40
4618,21,14,8,40
4619,21,14,8.5,40
4620,21,14,9,40
4621,21,14,9.5,40
4622,21,14,10,40
4623,21,14,10.5,40
4624,21,14,11,40
4625,21,14,11.5,40
4626,21,14.5,3,40
4627,21,14.5,3.5,40
4628,21,14.5,4,40
4629,21,14.5,4.5,40
4630,21,14.5,5,40
4631,21,14.5,5.5,40
4632,21,14.5,6,40
4633,21,14.5,6.5,40
4634,21,14.5,7,40
4635,21,14.5,7.5,40
4636,21,14.5,8,40
4637,21,14.5,8.5,40
4638,21,14.5,9,40
4639,21,14.5,9.5,40
4640,21,14.5,10,40
4641,21,14.5,10.5,40
4642,21,14.5,11,40
4643,21,14.5,11.5,40
4644,21,15,3,40
4645,21,15,3.5,40
4646,21,15,4,40
4647,21,15,4.5,40
4648,21,15,5,40
4649,21,15,5.5,40
4650,21,15,6,40
4651,21,15,6.5,40
4652,21,15,7,40
4653,21,15,7.5,40
4654,21,15,8,40
4655,21,15,8.5,40
4656,21,15,9,40
4657,21,15,9.5,40
4658,21,15,10,40
4659,21,15,10.5,40
4660,21,15,11,40
4661,21,15,11.5,40
4662,21,15.5,3,40
4663,21,15.5,3.5,40
4664,21,15.5,4,40
4665,21,15.5,4.5,40
4666,21,15.5,5,40
4667,21,15.5,5.5,40
4668,21,15.5,6,40
4669,21,15.5,6.5,40
4670,21,15.5,7,40
4671,21,15.5,7.5,40
4672,21,15.5,8,40
4673,21,15.5,8.5,40
4674,21,15.5,9,40
4675,21,15.5,9.5,40
4676,21,15.5,10,40
4677,21,15.5,10.5,40
4678,21,15.5,11,40
4679,21,15.5,11.5,40
4680,22,3,3,40
4681,22,3,3.5,40
4682,22,3,4,39
4683,22,3,4.5,21
4684,22,3,5,15
4685,22,3,5.5,11
4686,22,3,6,9
4687,22,3,6.5,8
4688,22,3,7,7
4689,22,3,7.5,6
4690,22,3,8,6
4691,22,3,8.5,5
4692,22,3,9,5
4693,22,3,9.5,4
4694,22,3,10,4
4695,22,3,10.5,4
4696,22,3,11,4
4697,22,3,11.5,3
4698,22,3.5,3,40
4699,22,3.5,3.5,40
4700,22,3.5,4,40
4701,22,3.5,4.5,39
4702,22,3.5,5,21
4703,22,3.5,5.5,15
4704,22,3.5,6,11
4705,22,3.5,6.5,9
4706,22,3.5,7,8
4707,22,3.5,7.5,7
4708,22,3.5,8,6
4709,22,3.5,8.5,6
4710,22,3.5,9,5
4711,22,3.5,9.5,5
4712,22,3.5,10,4
4713,22,3.5,10.5,4
4714,22,3.5,11,4
4715,22,3.5,11.5,4
4716,22,4,3,40
4717,22,4,3.5,40
4718,22,4,4,40
4719,22,4,4.5,40
4720,22,4,5,39
4721,22,4,5.5,21
4722,22,4,6,15
4723,22,4,6.5,11
4724,22,4,7,9
4725,22,4,7.5,8
4726,22,4,8,7
4727,22,4,8.5,6
4728,22,4,9,6
4729,22,4,9.5,5
4730,22,4,10,5
4731,22,4,10.5,4
4732,22,4,11,4
4733,22,4,11.5,4
4734,22,4.5,3,40
4735,22,4.5,3.5,40
4736,22,4.5,4,40
4737,22,4.5,4.5,40
4738,22,4.5,5,40
4739,22,4.5,5.5,39
4740,22,4.5,6,21
4741,22,4.5,6.5,15
4742,22,4.5,7,11
4743,22,4.5,7.5,9
4744,22,4.5,8,8
4745,22,4.5,8.5,7
4746,22,4.5,9,6
4747,22,4.5,9.5,6
4748,22,4.5,10,5
4749,22,4.5,10.5,5
4750,22,4.5,11,4
4751,22,4.5,11.5,4
4752,22,5,3,40
4753,22,5,3.5,40
4754,22,5,4,40
4755,22,5,4.5,40
4756,22,5,5,40
4757,22,5,5.5,40
4758,22,5,6,39
4759,22,5,6.5,21
4760,22,5,7,15
4761,22,5,7.5,11
4762,22,5,8,9
4763,22,5,8.5,8
4764,22,5,9,7
4765,22,5,9.5,6
4766,22,5,10,6
4767,22,5,10.5,5
4768,22,5,11,5
4769,22,5,11.5,4
4770,22,5.5,3,40
4771,22,5.5,3.5,40
4772,22,5.5,4,40
4773,22,5.5,4.5,40
4774,22,5.5,5,40
4775,22,5.5,5.5,40
4776,22,5.5,6,40
4777,22,5.5,6.5,39
4778,22,5.5,7,21
4779,22,5.5,7.5,15
4780,22,5.5,8,11
4781,22,5.5,8.5,9
4782,22,5.5,9,8
4783,22,5.5,9.5,7
4784,22,5.5,10,6
4785,22,5.5,10.5,6
4786,22,5.5,11,5
4787,22,5.5,11.5,5
4788,22,6,3,40
4789,22,6,3.5,40
4790,22,6,4,40
4791,22,6,4.5,40
4792,22,6,5,40
4793,22,6,5.5,40
4794,22,6,6,40
4795,22,6,6.5,40
4796,22,6,7,39
4797,22,6,7.5,21
4798,22,6,8,15
4799,22,6,8.5,11
4800,22,6,9,9
4801,22,6,9.5,8
4802,22,6,10,7
4803,22,6,10.5,6
4804,22,6,11,6
4805,22,6,11.5,5
4806,22,6.5,3,40
4807,22,6.5,3.5,40
4808,22,6.5,4,40
4809,22,6.5,4.5,40
4810,22,6.5,5,40
4811,22,6.5,5.5,40
4812,22,6.5,6,40
4813,22,6.5,6.5,40
4814,22,6.5,7,40
4815,22,6.5,7.5,39
4816,22,6.5,8,21
4817,22,6.5,8.5,15
4818,22,6.5,9,11
4819,22,6.5,9.5,9
4820,22,6.5,10,8
4821,22,6.5,10.5,7
4822,22,6.5,11,6
4823,22,6.5,11.5,6
4824,22,7,3,40
4825,22,7,3.5,40
4826,22,7,4,40
4827,22,7,4.5,40
4828,22,7,5,40
4829,22,7,5.5,40
4830,22,7,6,40
4831,22,7,6.5,40
4832,22,7,7,40
4833,22,7,7.5,40
4834,22,7,8,39
4835,22,7,8.5,21
4836,22,7,9,15
4837,22,7,9.5,11
4838,22,7,10,9
4839,22,7,10.5,8
4840,22,7,11,7
4841,22,7,11.5,6
4842,22,7.5,3,40
4843,22,7.5,3.5,40
4844,22,7.5,4,40
4845,22,7.5,4.5,40
4846,22,7.5,5,40
4847,22,7.5,5.5,40
4848,22,7.5,6,40
4849,22,7.5,6.5,40
4850,22,7.5,7,40
4851,22,7.5,7.5,40
4852,22,7.5,8,40
4853,22,7.5,8.5,39
4854,22,7.5,9,21
4855,22,7.5,9.5,15
4856,22,7.5,10,11
4857,22,7.5,10.5,9
4858,22,7.5,11,8
4859,22,7.5,11.5,7
4860,22,8,3,40
4861,22,8,3.5,40
4862,22,8,4,40
4863,22,8,4.5,40
4864,22,8,5,40
4865,22,8,5.5,40
4866,22,8,6,40
4867,22,8,6.5,40
4868,22,8,7,40
4869,22,8,7.5,40
4870,22,8,8,40
4871,22,8,8.5,40
4872,22,8,9,39
4873,22,8,9.5,21
4874,22,8,10,15
4875,22,8,10.5,11
4876,22,8,11,9
4877,22,8,11.5,8
4878,22,8.5,3,40
4879,22,8.5,3.5,40
4880,22,8.5,4,40
4881,22,8.5,4.5,40
4882,22,8.5,5,40
4883,22,8.5,5.5,40
4884,22,8.5,6,40
4885,22,8.5,6.5,40
4886,22,8.5,7,40
4887,22,8.5,7.5,40
4888,22,8.5,8,40
4889,22,8.5,8.5,40
4890,22,8.5,9,40
4891,22,8.5,9.5,39
4892,22,8.5,10,21
4893,22,8.5,10.5,15
4894,22,8.5,11,11
4895,22,8.5,11.5,9
4896,22,9,3,40
4897,22,9,3.5,40
4898,22,9,4,40
4899,22,9,4.5,40
4900,22,9,5,40
4901,22,9,5.5,40
4902,22,9,6,40
4903,22,9,6.5,40
4904,22,9,7,40
4905,22,9,7.5,40
4906,22,9,8,40
4907,22,9,8.5,40
4908,22,9,9,40
4909,22,9,9.5,40
4910,22,9,10,39
4911,22,9,10.5,21
4912,22,9,11,15
4913,22,9,11.5,11
4914,22,9.5,3,40
4915,22,9.5,3.5,40
4916,22,9.5,4,40
4917,22,9.5,4.5,40
4918,22,9.5,5,40
4919,22,9.5,5.5,40
4920,22,9.5,6,40
4921,22,9.5,6.5,40
4922,22,9.5,7,40
4923,22,9.5,7.5,40
4924,22,9.5,8,40
4925,22,9.5,8.5,40
4926,22,9.5,9,40
4927,22,9.5,9.5,40
4928,22,9.5,10,40
4929,22,9.5,10.5,39
4930,22,9.5,11,21
4931,22,9.5,11.5,15
4932,22,10,3,40
4933,22,10,3.5,40
4934,22,10,4,40
4935,22,10,4.5,40
4936,22,10,5,40
4937,22,10,5.5,40
4938,22,10,6,40
4939,22,10,6.5,40
4940,22,10,7,40
4941,22,10,7.5,40
4942,22,10,8,40
4943,22,10,8.5,40
4944,22,10,9,40
4945,22,10,9.5,40
4946,22,10,10,40
4947,22,10,10.5,40
4948,22,10,11,39
4949,22,10,11.5,21
4950,22,10.5,3,40
4951,22,10.5,3.5,40
4952,22,10.5,4,40
4953,22,10.5,4.5,40
4954,22,10.5,5,40
4955,22,10.5,5.5,40
4956,22,10.5,6,40
4957,22,10.5,6.5,40
4958,22,10.5,7,40
4959,22,10.5,7.5,40
4960,22,10.5,8,40
4961,22,10.5,8.5,40
4962,22,10.5,9,40
4963,22,10.5,9.5,40
4964,22,10.5,10,40
4965,22,10.5,10.5,40
4966,22,10.5,11,40
4967,22,10.5,11.5,39
4968,22,11,3,40
4969,22,11,3.5,40
4970,22,11,4,40
4971,22,11,4.5,40
4972,22,11,5,40
4973,22,11,5.5,40
4974,22,11,6,40
4975,22,11,6.5,40
4976,22,11,7,40
4977,22,11,7.5,40
4978,22,11,8,40
4979,22,11,8.5,40
4980,22,11,9,40
4981,22,11,9.5,40
4982,22,11,10,40
4983,22,11,10.5,40
4984,22,11,11,40
4985,22,11,11.5,40
4986,22,11.5,3,40
4987,22,11.5,3.5,40
4988,22,11.5,4,40
4989,22,11.5,4.5,40
4990,22,11.5,5,40
4991,22,11.5,5.5,40
4992,22,11.5,6,40
4993,22,11.5,6.5,40
4994,22,11.5,7,40
4995,22,11.5,7.5,40
4996,22,11.5,8,40
4997,22,11.5,8.5,40
4998,22,11.5,9,40
4999,22,11.5,9.5,40
5000,22,11.5,10,40
5001,22,11.5,10.5,40
5002,22,11.5,11,40
5003,22,11.5,11.5,40
5004,22,12,3,40
5005,22,12,3.5,40
5006,22,12,4,40
5007,22,12,4.5,40
5008,22,12,5,40
5009,22,12,5.5,40
5010,22,12,6,40
5011,22,12,6.5,40
5012,22,12,7,40
5013,22,12,7.5,40
5014,22,12,8,40
5015,22,12,8.5,40
5016,22,12,9,40
5017,22,12,9.5,40
5018,22,12,10,40
5019,22,12,10.5,40
5020,22,12,11,40
5021,22,12,11.5,40
5022,22,12.5,3,40
5023,22,12.5,3.5,40
5024,22,12.5,4,40
5025,22,12.5,4.5,40
5026,22,12.5,5,40
5027,22,12.5,5.5,40
5028,22,12.5,6,40
5029,22,12.5,6.5,40
5030,22,12.5,7,40
5031,22,12.5,7.5,40
5032,22,12.5,8,40
5033,22,12.5,8.5,40
5034,22,12.5,9,40
5035,22,12.5,9.5,40
5036,22,12.5,10,40
5037,22,12.5,10.5,40
5038,22,12.5,11,40
5039,22,12.5,11.5,40
5040,22,13,3,40
5041,22,13,3.5,40
5042,22,13,4,40
5043,22,13,4.5,40
5044,22,13,5,40
5045,22,13,5.5,40
5046,22,13,6,40
5047,22,13,6.5,40
5048,22,13,7,40
5049,22,13,7.5,40
5050,22,13,8,40
5051,22,13,8.5,40
5052,22,13,9,40
5053,22,13,9.5,40
5054,22,13,10,40
5055,22,13,10.5,40
5056,22,13,11,40
5057,22,13,11.5,40
5058,22,13.5,3,40
5059,22,13.5,3.5,40
5060,22,13.5,4,40
5061,22,13.5,4.5,40
5062,22,13.5,5,40
5063,22,13.5,5.5,40
5064,22,13.5,6,40
5065,22,13.5,6.5,40
5066,22,13.5,7,40
5067,22,13.5,7.5,40
5068,22,13.5,8,40
5069,22,13.5,8.5,40
5070,22,13.5,9,40
5071,22,13.5,9.5,40
5072,22,13.5,10,40
5073,22,13.5,10.5,40
5074,22,13.5,11,40
5075,22,13.5,11.5,40
5076,22,14,3,40
5077,22,14,3.5,40
5078,22,14,4,40
5079,22,14,4.5,40
5080,22,14,5,40
5081,22,14,5.5,40
5082,22,14,6,40
5083,22,14,6.5,40
5084,22,14,7,40
5085,22,14,7.5,40
5086,22,14,8,40
5087,22,14,8.5,40
5088,22,14,9,40
5089,22,14,9.5,40
5090,22,14,10,40
5091,22,14,10.5,40
5092,22,14,11,40
5093,22,14,11.5,40
5094,22,14.5,3,40
5095,22,14.5,3.5,40
5096,22,14.5,4,40
5097,22,14.5,4.5,40
5098,22,14.5,5,40
5099,22,14.5,5.5,40
5100,22,14.5,6,40
5101,22,14.5,6.5,40
5102,22,14.5,7,40
5103,22,14.5,7.5,40
5104,22,14.5,8,40
5105,22,14.5,8.5,40
5106,22,14.5,9,40
5107,22,14.5,9.5,40
5108,22,14.5,10,40
5109,22,14.5,10.5,40
5110,22,14.5,11,40
5111,22,14.5,11.5,40
5112,22,15,3,40
5113,22,15,3.5,40
5114,22,15,4,40
5115,22,15,4.5,40
5116,22,15,5,40
5117,22,15,5.5,40
5118,22,15,6,40
5119,22,15,6.5,40
5120,22,15,7,40
5121,22,15,7.5,40
5122,22,15,8,40
5123,22,15,8.5,40
5124,22,15,9,40
5125,22,15,9.5,40
5126,22,15,10,40
5127,22,15,10.5,40
5128,22,15,11,40
5129,22,15,11.5,40
5130,22,15.5,3,40
5131,22,15.5,3.5,40
5132,22,15.5,4,40
5133,22,15.5,4.5,40
5134,22,15.5,5,40
5135,22,15.5,5.5,40
5136,22,15.5,6,40
5137,22,15.5,6.5,40
5138,22,15.5,7,40
5139,22,15.5,7.5,40
5140,22,15.5,8,40
5141,22,15.5,8.5,40
5142,22,15.5,9,40
5143,22,15.5,9.5,40
5144,22,15.5,10,40
5145,22,15.5,10.5,40
5146,22,15.5,11,40
5147,22,15.5,11.5,40
5148,23,3,3,40
5149,23,3,3.5,40
5150,23,3,4,40
5151,23,3,4.5,22
5152,23,3,5,15
5153,23,3,5.5,12
5154,23,3,6,10
5155,23,3,6.5,8
5156,23,3,7,7
5157,23,3,7.5,6
5158,23,3,8,6
5159,23,3,8.5,5
5160,23,3,9,5
5161,23,3,9.5,4
5162,23,3,10,4
5163,23,3,10.5,4
5164,23,3,11,4
5165,23,3,11.5,4
5166,23,3.5,3,40
5167,23,3.5,3.5,40
5168,23,3.5,4,40
5169,23,3.5,4.5,40
5170,23,3.5,5,22
5171,23,3.5,5.5,15
5172,23,3.5,6,12
5173,23,3.5,6.5,10
5174,23,3.5,7,8
5175,23,3.5,7.5,7
5176,23,3.5,8,6
5177,23,3.5,8.5,6
5178,23,3.5,9,5
5179,23,3.5,9.5,5
5180,23,3.5,10,4
5181,23,3.5,10.5,4
5182,23,3.5,11,4
5183,23,3.5,11.5,4
5184,23,4,3,40
5185,23,4,3.5,40
5186,23,4,4,40
5187,23,4,4.5,40
5188,23,4,5,40
5189,23,4,5.5,22
5190,23,4,6,15
5191,23,4,6.5,12
5192,23,4,7,10
5193,23,4,7.5,8
5194,23,4,8,7
5195,23,4,8.5,6
5196,23,4,9,6
5197,23,4,9.5,5
5198,23,4,10,5
5199,23,4,10.5,4
5200,23,4,11,4
5201,23,4,11.5,4
5202,23,4.5,3,40
5203,23,4.5,3.5,40
5204,23,4.5,4,40
5205,23,4.5,4.5,40
5206,23,4.5,5,40
5207,23,4.5,5.5,40
5208,23,4.5,6,22
5209,23,4.5,6.5,15
5210,23,4.5,7,12
5211,23,4.5,7.5,10
5212,23,4.5,8,8
5213,23,4.5,8.5,7
5214,23,4.5,9,6
5215,23,4.5,9.5,6
5216,23,4.5,10,5
5217,23,4.5,10.5,5
5218,23,4.5,11,4
5219,23,4.5,11.5,4
5220,23,5,3,40
5221,23,5,3.5,40
5222,23,5,4,40
5223,23,5,4.5,40
5224,23,5,5,40
5225,23,5,5.5,40
5226,23,5,6,40
5227,23,5,6.5,22
5228,23,5,7,15
5229,23,5,7.5,12
5230,23,5,8,10
5231,23,5,8.5,8
5232,23,5,9,7
5233,23,5,9.5,6
5234,23,5,10,6
5235,23,5,10.5,5
5236,23,5,11,5
5237,23,5,11.5,4
5238,23,5.5,3,40
5239,23,5.5,3.5,40
5240,23,5.5,4,40
5241,23,5.5,4.5,40
5242,23,5.5,5,40
5243,23,5.5,5.5,40
5244,23,5.5,6,40
5245,23,5.5,6.5,40
5246,23,5.5,7,22
5247,23,5.5,7.5,15
5248,23,5.5,8,12
5249,23,5.5,8.5,10
5250,23,5.5,9,8
5251,23,5.5,9.5,7
5252,23,5.5,10,6
5253,23,5.5,10.5,6
5254,23,5.5,11,5
5255,23,5.5,11.5,5
5256,23,6,3,40
5257,23,6,3.5,40
5258,23,6,4,40
5259,23,6,4.5,40
5260,23,6,5,40
5261,23,6,5.5,40
5262,23,6,6,40
5263,23,6,6.5,40
5264,23,6,7,40
5265,23,6,7.5,22
5266,23,6,8,15
5267,23,6,8.5,12
5268,23,6,9,10
5269,23,6,9.5,8
5270,23,6,10,7
5271,23,6,10.5,6
5272,23,6,11,6
5273,23,6,11.5,5
5274,23,6.5,3,40
5275,23,6.5,3.5,40
5276,23,6.5,4,40
5277,23,6.5,4.5,40
5278,23,6.5,5,40
5279,23,6.5,5.5,40
5280,23,6.5,6,40
5281,23,6.5,6.5,40
5282,23,6.5,7,40
5283,23,6.5,7.5,40
5284,23,6.5,8,22
5285,23,6.5,8.5,15
5286,23,6.5,9,12
5287,23,6.5,9.5,10
5288,23,6.5,10,8
5289,23,6.5,10.5,7
5290,23,6.5,11,6
5291,23,6.5,11.5,6
5292,23,7,3,40
5293,23,7,3.5,40
5294,23,7,4,40
5295,23,7,4.5,40
5296,23,7,5,40
5297,23,7,5.5,40
5298,23,7,6,40
5299,23,7,6.5,40
5300,23,7,7,40
5301,23,7,7.5,40
5302,23,7,8,40
5303,23,7,8.5,22
5304,23,7,9,15
5305,23,7,9.5,12
5306,23,7,10,10
5307,23,7,10.5,8
5308,23,7,11,7
5309,23,7,11.5,6
5310,23,7.5,3,40
5311,23,7.5,3.5,40
5312,23,7.5,4,40
5313,23,7.5,4.5,40
5314,23,7.5,5,40
5315,23,7.5,5.5,40
5316,23,7.5,6,40
5317,23,7.5,6.5,40
5318,23,7.5,7,40
5319,23,7.5,7.5,40
5320,23,7.5,8,40
5321,23,7.5,8.5,40
5322,23,7.5,9,22
5323,23,7.5,9.5,15
5324,23,7.5,10,12
5325,23,7.5,10.5,10
5326,23,7.5,11,8
5327,23,7.5,11.5,7
5328,23,8,3,40
5329,23,8,3.5,40
5330,23,8,4,40
5331,23,8,4.5,40
5332,23,8,5,40
5333,23,8,5.5,40
5334,23,8,6,40
5335,23,8,6.5,40
5336,23,8,7,40
5337,23,8,7.5,40
5338,23,8,8,40
5339,23,8,8.5,40
5340,23,8,9,40
5341,23,8,9.5,22
5342,23,8,10,15
5343,23,8,10.5,12
5344,23,8,11,10
5345,23,8,11.5,8
5346,23,8.5,3,40
5347,23,8.5,3.5,40
5348,23,8.5,4,40
5349,23,8.5,4.5,40
5350,23,8.5,5,40
5351,23,8.5,5.5,40
5352,23,8.5,6,40
5353,23,8.5,6.5,40
5354,23,8.5,7,40
5355,23,8.5,7.5,40
5356,23,8.5,8,40
5357,23,8.5,8.5,40
5358,23,8.5,9,40
5359,23,8.5,9.5,40
5360,23,8.5,10,22
5361,23,8.5,10.5,15
5362,23,8.5,11,12
5363,23,8.5,11.5,10
5364,23,9,3,40
5365,23,9,3.5,40
5366,23,9,4,40
5367,23,9,4.5,40
5368,23,9,5,40
5369,23,9,5.5,40
5370,23,9,6,40
5371,23,9,6.5,40
5372,23,9,7,40
5373,23,9,7.5,40
5374,23,9,8,40
5375,23,9,8.5,40
5376,23,9,9,40
5377,23,9,9.5,40
5378,23,9,10,40
5379,23,9,10.5,22
5380,23,9,11,15
5381,23,9,11.5,12
5382,23,9.5,3,40
5383,23,9.5,3.5,40
5384,23,9.5,4,40
5385,23,9.5,4.5,40
5386,23,9.5,5,40
5387,23,9.5,5.5,40
5388,23,9.5,6,40
5389,23,9.5,6.5,40
5390,23,9.5,7,40
5391,23,9.5,7.5,40
5392,23,9.5,8,40
5393,23,9.5,8.5,40
5394,23,9.5,9,40
5395,23,9.5,9.5,40
5396,23,9.5,10,40
5397,23,9.5,10.5,40
5398,23,9.5,11,22
5399,23,9.5,11.5,15
5400,23,10,3,40
5401,23,10,3.5,40
5402,23,10,4,40
5403,23,10,4.5,40
5404,23,10,5,40
5405,23,10,5.5,40
5406,23,10,6,40
5407,23,10,6.5,40
5408,23,10,7,40
5409,23,10,7.5,40
5410,23,10,8,40
5411,23,10,8.5,40
5412,23,10,9,40
5413,23,10,9.5,40
5414,23,10,10,40
5415,23,10,10.5,40
5416,23,10,11,40
5417,23,10,11.5,22
5418,23,10.5,3,40
5419,23,10.5,3.5,40
5420,23,10.5,4,40
5421,23,10.5,4.5,40
5422,23,10.5,5,40
5423,23,10.5,5.5,40
5424,23,10.5,6,40
5425,23,10.5,6.5,40
5426,23,10.5,7,40
5427,23,10.5,7.5,40
5428,23,10.5,8,40
5429,23,10.5,8.5,40
5430,23,10.5,9,40
5431,23,10.5,9.5,40
5432,23,10.5,10,40
5433,23,10.5,10.5,40
5434,23,10.5,11,40
5435,23,10.5,11.5,40
5436,23,11,3,40
5437,23,11,3.5,40
5438,23,11,4,40
5439,23,11,4.5,40
5440,23,11,5,40
5441,23,11,5.5,40
5442,23,11,6,40
5443,23,11,6.5,40
5444,23,11,7,40
5445,23,11,7.5,40
5446,23,11,8,40
5447,23,11,8.5,40
5448,23,11,9,40
5449,23,11,9.5,40
5450,23,11,10,40
5451,23,11,10.5,40
5452,23,11,11,40
5453,23,11,11.5,40
5454,23,11.5,3,40
5455,23,11.5,3.5,40
5456,23,11.5,4,40
5457,23,11.5,4.5,40
5458,23,11.5,5,40
5459,23,11.5,5.5,40
5460,23,11.5,6,40
5461,23,11.5,6.5,40
5462,23,11.5,7,40
5463,23,11.5,7.5,40
5464,23,11.5,8,40
5465,23,11.5,8.5,40
5466,23,11.5,9,40
5467,23,11.5,9.5,40
5468,23,11.5,10,40
5469,23,11.5,10.5,40
5470,23,11.5,11,40
5471,23,11.5,11.5,40
5472,23,12,3,40
5473,23,12,3.5,40
5474,23,12,4,40
5475,23,12,4.5,40
5476,23,12,5,40
5477,23,12,5.5,40
5478,23,12,6,40
5479,23,12,6.5,40
5480,23,12,7,40
5481,23,12,7.5,40
5482,23,12,8,40
5483,23,12,8.5,40
5484,23,12,9,40
5485,23,12,9.5,40
5486,23,12,10,40
5487,23,12,10.5,40
5488,23,12,11,40
5489,23,12,11.5,40
5490,23,12.5,3,40
5491,23,12.5,3.5,40
5492,23,12.5,4,40
5493,23,12.5,4.5,40
5494,23,12.5,5,40
5495,23,12.5,5.5,40
5496,23,12.5,6,40
